Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-28 09:30:00-05:00,13592.69140625,13666.8076171875,13560.916015625,13631.0556640625,13631.0556640625,0
2022-02-28 10:30:00-05:00,13627.6845703125,13793.4912109375,13627.6845703125,13788.380859375,13788.380859375,670247000
2022-02-28 11:30:00-05:00,13789.193359375,13810.6416015625,13666.5263671875,13680.1044921875,13680.1044921875,537936000
2022-02-28 12:30:00-05:00,13679.6416015625,13705.7109375,13605.06640625,13652.3984375,13652.3984375,474494000
2022-02-28 13:30:00-05:00,13651.322265625,13692.923828125,13550.9404296875,13563.2509765625,13563.2509765625,526314000
2022-02-28 14:30:00-05:00,13563.44921875,13661.4580078125,13549.970703125,13647.1552734375,13647.1552734375,527603000
2022-02-28 15:30:00-05:00,13640.9140625,13758.6328125,13576.341796875,13751.4453125,13751.4453125,599624000
2022-03-01 09:30:00-05:00,13717.8525390625,13773.455078125,13675.3369140625,13755.4609375,13755.4609375,0
2022-03-01 10:30:00-05:00,13757.8740234375,13776.974609375,13652.1845703125,13656.1240234375,13656.1240234375,757497000
2022-03-01 11:30:00-05:00,13647.1630859375,13647.1630859375,13521.60546875,13578.95703125,13578.95703125,614973000
2022-03-01 12:30:00-05:00,13576.587890625,13632.6884765625,13512.646484375,13512.646484375,13512.646484375,497855000
2022-03-01 13:30:00-05:00,13511.79296875,13576.2275390625,13506.908203125,13573.228515625,13573.228515625,484072000
2022-03-01 14:30:00-05:00,13572.2763671875,13622.3642578125,13524.1025390625,13524.1025390625,13524.1025390625,557636000
2022-03-01 15:30:00-05:00,13523.7822265625,13545.13671875,13441.3203125,13538.9775390625,13538.9775390625,586429000
2022-03-02 09:30:00-05:00,13593.30078125,13655.0263671875,13494.0458984375,13602.2998046875,13602.2998046875,0
2022-03-02 10:30:00-05:00,13604.068359375,13702.794921875,13555.3828125,13688.0029296875,13688.0029296875,668290000
2022-03-02 11:30:00-05:00,13687.8095703125,13727.64453125,13663.5849609375,13692.0078125,13692.0078125,524756000
2022-03-02 12:30:00-05:00,13693.0185546875,13767.953125,13685.2998046875,13754.490234375,13754.490234375,475101000
2022-03-02 13:30:00-05:00,13754.3681640625,13788.3408203125,13735.3837890625,13751.15234375,13751.15234375,395903000
2022-03-02 14:30:00-05:00,13751.509765625,13786.4033203125,13740.580078125,13774.0888671875,13774.0888671875,446924000
2022-03-02 15:30:00-05:00,13774.693359375,13793.3076171875,13748.77734375,13748.77734375,13748.77734375,523295000
2022-03-03 09:30:00-05:00,13828.8310546875,13835.9892578125,13631.384765625,13643.865234375,13643.865234375,0
2022-03-03 10:30:00-05:00,13639.17578125,13656.0537109375,13537.3046875,13605.1357421875,13605.1357421875,652825000
2022-03-03 11:30:00-05:00,13602.69140625,13637.5439453125,13560.3662109375,13562.4228515625,13562.4228515625,517514000
2022-03-03 12:30:00-05:00,13563.5615234375,13697.3310546875,13555.6806640625,13675.0927734375,13675.0927734375,432582000
2022-03-03 13:30:00-05:00,13675.0732421875,13675.0732421875,13609.5546875,13642.0166015625,13642.0166015625,395658000
2022-03-03 14:30:00-05:00,13641.826171875,13641.826171875,13505.3681640625,13543.8427734375,13543.8427734375,509795000
2022-03-03 15:30:00-05:00,13542.66015625,13542.66015625,13472.6376953125,13538.7265625,13538.7265625,508912000
2022-03-04 09:30:00-05:00,13455.498046875,13486.4873046875,13299.80078125,13320.6123046875,13320.6123046875,0
2022-03-04 10:30:00-05:00,13321.0439453125,13351.265625,13224.9775390625,13266.0078125,13266.0078125,675540000
2022-03-04 11:30:00-05:00,13261.7275390625,13358.16796875,13235.2431640625,13337.41796875,13337.41796875,534313000
2022-03-04 12:30:00-05:00,13337.3984375,13399.5302734375,13297.17578125,13343.0107421875,13343.0107421875,406754000
2022-03-04 13:30:00-05:00,13342.611328125,13379.7177734375,13256.0,13293.93359375,13293.93359375,474751000
2022-03-04 14:30:00-05:00,13293.3896484375,13310.2509765625,13233.994140625,13272.291015625,13272.291015625,508096000
2022-03-04 15:30:00-05:00,13272.158203125,13321.990234375,13234.0283203125,13316.072265625,13316.072265625,557713000
2022-03-07 09:30:00-05:00,13329.9560546875,13351.328125,13075.17578125,13078.3486328125,13078.3486328125,0
2022-03-07 10:30:00-05:00,13077.6142578125,13134.578125,13038.8681640625,13114.0810546875,13114.0810546875,779409000
