Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-14 00:00:00+00:00,1.0813850164413452,1.08236825466156,1.0808357000350952,1.0814317464828491,1.0814317464828491,0
2022-02-14 01:00:00+00:00,1.0813264846801758,1.0821340084075928,1.0808240175247192,1.0813264846801758,1.0813264846801758,0
2022-02-14 02:00:00+00:00,1.0813149213790894,1.0821340084075928,1.080216884613037,1.0805553197860718,1.0805553197860718,0
2022-02-14 03:00:00+00:00,1.0806137323379517,1.0817828178405762,1.0803452730178833,1.080975890159607,1.080975890159607,0
2022-02-14 04:00:00+00:00,1.080952525138855,1.0817828178405762,1.0796104669570923,1.079703688621521,1.079703688621521,0
2022-02-14 05:00:00+00:00,1.0797970294952393,1.081548810005188,1.0795055627822876,1.0807539224624634,1.0807539224624634,0
2022-02-14 06:00:00+00:00,1.0807305574417114,1.0816657543182373,1.0803803205490112,1.0810810327529907,1.0810810327529907,0
2022-02-14 07:00:00+00:00,1.0809992551803589,1.0818997621536255,1.0801702737808228,1.08119797706604,1.08119797706604,0
2022-02-14 08:00:00+00:00,1.0811045169830322,1.0824854373931885,1.0798670053482056,1.0820168256759644,1.0820168256759644,0
2022-02-14 09:00:00+00:00,1.0818763971328735,1.0830715894699097,1.0811512470245361,1.0819700956344604,1.0819700956344604,0
2022-02-14 10:00:00+00:00,1.0820051431655884,1.0828369855880737,1.080987572669983,1.0817828178405762,1.0817828178405762,0
2022-02-14 11:00:00+00:00,1.0816891193389893,1.0824854373931885,1.0805087089538574,1.0815370082855225,1.0815370082855225,0
2022-02-14 12:00:00+00:00,1.081525444984436,1.0828369855880737,1.0807889699935913,1.0810226202011108,1.0810226202011108,0
2022-02-14 13:00:00+00:00,1.0809992551803589,1.0817828178405762,1.0793308019638062,1.0803803205490112,1.0803803205490112,0
2022-02-14 14:00:00+00:00,1.0803452730178833,1.0820168256759644,1.0795871019363403,1.0797853469848633,1.0797853469848633,0
2022-02-14 15:00:00+00:00,1.0798087120056152,1.0808473825454712,1.0784693956375122,1.0797736644744873,1.0797736644744873,0
2022-02-14 16:00:00+00:00,1.079727053642273,1.0807305574417114,1.0788650512695312,1.0792609453201294,1.0792609453201294,0
2022-02-14 17:00:00+00:00,1.0792258977890015,1.081548810005188,1.0789813995361328,1.0805203914642334,1.0805203914642334,0
2022-02-14 18:00:00+00:00,1.0805087089538574,1.0813149213790894,1.0803452730178833,1.0808473825454712,1.0808473825454712,0
