Time,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total
2022-08-05 06:00:00,51165057.03,675277764.19,726442821.22,31112080.62,319735913.38,350847762.06,55241246.15,1888507422.53,1943748668.69
2022-08-05 07:00:00,115092978.74,2549708631.4,2664801610.14,77041456.05,582436245.46,659477701.51,120862050.36,2647079275,2767941559.49
2022-08-05 08:00:00,117336259.55,1828047811.76,1945384071.3,79924761.9,1065938549.99,1145863311.89,127457873.61,3261846721.07,3389304594.68
2022-08-05 09:00:00,68929921.21,3472924957.13,3541854878.34,45634108.5,683434680.31,729068788.81,74149345.28,3625253150.06,3699402495.34
2022-08-05 10:00:00,82802148.56,1014543405.53,1097345785.84,53324156.34,677686065.9,731010222.24,88507671.07,1240842921.32,1329350592.39
2022-08-05 11:00:00,63497119.07,754016215.07,817513564.12,42418651.3,516091521.01,558510402.29,68514334.39,1067949559.42,1136463893.81
2022-08-05 12:00:00,55728273.74,925693115.48,981421389.23,35482794.14,471751459.39,507234253.54,60984497.75,1026200750.98,1087185248.73
2022-08-05 13:00:00,72585101.79,976386117.26,1048971219.05,42469590.95,521466225.67,563935816.62,77543495.5,1763769583.93,1841313079.43
2022-08-05 14:00:00,41815134.34,683034192.03,724849326.38,27132371.69,346697497.03,373830096.76,47824331.11,732858168.2,780682499.31
2022-08-05 15:00:00,40812836.09,481091426.67,521904262.76,26372482.61,291319422.92,317691905.52,45028304.55,535698235.24,580726539.79
2022-08-05 16:00:00,38839204.8,328763963.68,367603168.48,25773669,217851249.45,243624688.61,42872452.92,370913337.12,413785790.04
2022-08-05 17:00:00,64297855,590594648.15,654892734.3,43097846.49,384748591.49,427846669.13,68984106.98,1247198324.4,1316182431.38
2022-08-05 18:00:00,47406847.7,415044339.42,462450954.61,33472656.47,289780073.25,323252962.22,51965319.16,472295867.25,524261186.41
2022-08-05 19:00:00,75614902.77,484096979.94,559712115.9,50814445.92,307286456.44,358100669.16,81999238.82,547724637.67,629723876.49
2022-08-05 20:00:00,80174308.52,675597640.9,755771949.42,51807189.25,308241061.58,360048250.83,86032464.73,730042966.42,816075198.49
2022-08-05 21:00:00,59561648.99,499871703.98,559433352.97,37588174.3,202518105.06,240106279.36,65426536.38,542502780.51,607929549.09
2022-08-05 22:00:00,37991084.15,427400278.32,465391362.47,22373152.94,184523369.97,206896522.91,42638585.5,1054979084.36,1097617669.86
2022-08-05 23:00:00,43374315.83,383882588.77,427256904.59,28164490.11,219844860.57,248009350.68,48051249.76,422268762.11,470319780.14
2022-08-06 00:00:00,44899899.43,237680720.81,282580620.23,30763847.62,130779889.74,161543737.36,50735398.64,474623155.69,525358554.33
2022-08-06 01:00:00,54270445.78,316210780.71,370481226.49,37132837.58,193805589.87,230938659.42,59520823.07,740234071.59,799754894.66
2022-08-06 02:00:00,36931652.47,220176040.04,257107692.51,23703099.52,140319826.09,164022925.61,41664434.26,247006036,288670470.27
2022-08-06 03:00:00,38675289.81,243968748.28,282644270.12,24931516.05,153116865.22,178048381.27,43577134.46,278938070.9,322515205.36
2022-08-06 04:00:00,59964401.43,526264271.59,586228673.03,40074676.59,248614382.55,288689059.13,64816542.16,574252649.62,639069191.78
2022-08-06 05:00:00,45523394.76,573822905.44,619346068.46,26289577.39,154915716.55,181205293.94,49464942.63,1397371188.12,1446836130.76
2022-08-06 06:00:00,41921644.88,376469765.46,418391178.53,24046197.46,133922128.84,157968326.3,45790910.78,406486190.81,452277101.59
2022-08-06 07:00:00,40662200.79,323347512.55,364009713.34,24150449.12,148921940.19,173072389.31,44889913.38,351975371.5,396865284.88
2022-08-06 08:00:00,44407295.57,258155230.54,302562526.1,27095902.31,143318151.96,170414054.27,48605226.14,285828751.04,334433977.18
2022-08-06 09:00:00,43001913.64,373655555.99,416657237.67,26894520.97,161663108.42,188557629.39,47652969.67,587347815.96,635000785.63
2022-08-06 10:00:00,39129552.03,231081222.11,270211006.38,22248999,133733665.05,155982664.05,42851420.65,759068208.44,801919629.09
2022-08-06 11:00:00,38914011.34,227999868.39,266914111.75,24208578.78,137217291.92,161425870.7,42802790.56,254667473.56,297470032.09
2022-08-06 12:00:00,37673370.36,485375360.89,523048731.24,21439460.99,173824196.6,195263657.59,41674754.55,515713014.63,557387769.18
2022-08-06 13:00:00,58521979.38,1169542563.3,1228064542.68,36158150.25,407428532.23,443586682.49,63119315.18,1241067576.02,1304186659.83
2022-08-06 14:00:00,37400593.99,422369672.57,459770266.56,21973353.35,175549823.6,197523176.96,41269173.14,1056764939.94,1098034113.09
2022-08-06 15:00:00,28831344.27,276946898.52,305778242.79,17491236.6,133899351.52,151390588.12,32623361.62,302626267.51,335249861.03
2022-08-06 16:00:00,26608332.44,257816887.52,284425219.97,16050143.53,139338012.75,155388156.29,29889646.71,284196948.58,314086595.29
2022-08-06 17:00:00,25334312.68,418117131.01,443451443.69,15393860.02,96085091.49,111478951.51,28278841.97,437787050.37,466065892.34
2022-08-06 18:00:00,28909393.29,229770289.02,258679682.31,17277578.96,143430145.37,160707724.34,32026200.29,363630033.48,395656233.77
2022-08-06 19:00:00,53041450.89,748338695.86,801380146.76,34656588.39,359098241.77,393754830.16,57634796.97,1333540489.9,1391175286.86
2022-08-06 20:00:00,58866557.7,680386035.33,739252821.92,37221007.46,294494846.85,331715854.3,64629930.08,729868772.61,794498702.69
2022-08-06 21:00:00,51578636.97,618423242.16,670001879.13,32037802.5,232937287.82,264975090.32,56019808.62,654671690.61,710691270.08
2022-08-06 22:00:00,31505014.74,313596239.68,345101254.43,18665268.13,144662325.88,163327824.02,35224083.62,341699142.5,376923226.12
2022-08-06 23:00:00,38646378.85,263614823.1,302261201.95,21182997.25,169049793.03,190232790.27,42146368.38,299297744.1,341444112.48
2022-08-07 00:00:00,31950897.24,331622777.03,363573674.27,18380396.82,186612686.95,204993313.32,35350925.18,426024741.18,461375895.91
2022-08-07 01:00:00,26786942.04,220665797.97,247452740.02,15663854.59,107128009.73,122792094.07,30435822.02,800431975.89,830867797.9
2022-08-07 02:00:00,28454666.3,182035178.01,210489844.31,15522839.69,102474210.89,117997050.58,32949881.88,209072966.72,242022848.6
2022-08-07 03:00:00,36617404.78,236982535.05,273599939.84,21850246.95,115875820.82,137726067.76,40351258.21,263213649.48,303565137.86
2022-08-07 04:00:00,44579904.51,437358075.06,481938208.84,22793324.42,200845379.1,223638703.52,48185475.29,474261410.76,522446656.78
2022-08-07 05:00:00,39361417.15,662718286.42,702079703.57,21256884.14,212507255.89,233764369.82,42718746.94,1293943624.5,1336662371.43
2022-08-07 06:00:00,37048521.11,338114679.95,375163201.06,20438286.93,120771590.94,141209877.87,40525097.8,364951533.36,405476631.16
2022-08-07 07:00:00,37910623.58,286602037.66,324512661.24,22277500.27,147197547.86,169474817.7,41417269.28,318487673.4,359904942.68
2022-08-07 08:00:00,54914661.47,461669325.63,516583987.1,34563308.28,282324210.73,316887519.01,60343461.82,515696028.95,576039490.77
2022-08-07 09:00:00,49824312.99,295929541.95,345753854.95,30855091.08,186743736.23,217598827.31,53792908.02,334538411.33,388331319.36
2022-08-07 10:00:00,47513196.55,277126283.01,324639479.56,29590333.18,174507952.83,204098286.01,51338532.05,942948320.88,994286852.93
2022-08-07 11:00:00,40430067.87,295739256.74,336169324.61,27663986.77,176098978.05,203763195.06,44180274,334289156.19,378469430.19
2022-08-07 12:00:00,49298458.92,530657979.17,579956438.09,32067786.09,195612987.05,227680773.14,53012818.12,565441961.15,618454779.27
2022-08-07 13:00:00,49429020.22,1524489281.71,1573918301.93,33238077.66,304365403.62,337603481.27,53255501.11,1574332333.67,1627587834.77
2022-08-07 14:00:00,31481525.21,410504581.7,441986339.1,19060454.81,171935328.2,190995783.01,35512057.61,944563939.44,980075764.86
2022-08-07 15:00:00,28053898.89,287002864.02,315056994.52,17542951.02,138321229.83,155864180.85,31279698.9,312502850.17,343782549.07
2022-08-07 16:00:00,36630128.51,289832471.52,326462600.02,24531846.12,176888024.14,201419870.26,40046927.11,319964982.2,360011909.31
2022-08-07 17:00:00,35918268.37,357278799.55,393197067.91,24383052.76,236910470.73,261293290.34,40876620.5,397121876.3,437998496.8
2022-08-07 18:00:00,31075695.39,288644042.45,319719737.84,19731467.32,195793291.87,215524759.19,34482008.89,323791786.43,358274027.77
2022-08-07 19:00:00,38502674.65,405323959.15,443826633.81,24652708.3,273559435.78,298212144.08,41874417.09,1040989895.91,1082864313
2022-08-07 20:00:00,54942960.67,659041470.49,713984431.17,34286277.94,311469693.31,345755971.25,58889808.55,706706550.71,765596359.25
2022-08-07 21:00:00,44133393.76,607227940.74,651361334.5,27164834.75,236296118.6,263460953.36,47981408.64,1303894884.26,1351876292.89
2022-08-07 22:00:00,42611548.01,494855774.7,537467322.71,25751653.27,274650274.58,300401927.85,46553781.59,542799068.35,589353083
2022-08-07 23:00:00,43241157.41,315610588.51,358851745.91,25565250.68,210172635.89,235738119.68,47229769.15,354704391.57,401934160.72
2022-08-08 00:00:00,28734459.75,271149468.99,299884162.18,16487386.92,187477672.78,203964826.27,33940953.85,304002624.13,337943577.97
2022-08-08 01:00:00,42802850.02,437649959.67,480452809.69,24814088.79,303693912,328508000.79,46713450.29,491998748.58,538712198.87
2022-08-08 02:00:00,67427198.41,1022801928.94,1090229127.35,45751007.92,735907485.95,781658493.87,73270409.4,1140208593.64,1213479003.04
2022-08-08 03:00:00,54981868.69,673295113.24,728277220.13,36447029.97,510634056.51,547081086.48,59922555.01,752946827.74,812869144.55
2022-08-08 04:00:00,108074328.41,1565776301.42,1673850629.83,69051269.04,877234387.25,946285656.29,114164787.34,1715527539.16,1829692326.5
2022-08-08 05:00:00,65173970.74,1131829179.08,1197003149.83,39616968.3,556213242.02,595829969.35,70278383.18,1870040519.94,1940318903.12
2022-08-08 06:00:00,54540480.03,627541841.99,682082081.37,35049017.08,387570516.2,422619533.28,59320033.65,725565647.3,784885680.95
2022-08-08 07:00:00,65053376.04,691519071.77,756572447.81,44191083.8,447362463.74,491553547.54,71039820.77,777088424.79,848128245.56
2022-08-08 08:00:00,97685901.61,985787501.07,1083473402.68,65099404.5,670085633.44,735185037.93,103935479.18,1113148883.13,1217084362.32
2022-08-08 09:00:00,79266883.71,810158016.99,889424900.7,45686933.34,576816714.07,622503889.05,84670103.92,987613687.6,1072283549.87
2022-08-08 10:00:00,60624247.02,792175622.39,852799869.42,40906322.59,550049695.19,590956017.78,66403713.64,1565247165.22,1631650878.86
2022-08-08 11:00:00,72565028.74,889387316.29,961952345.04,50042050.56,617907668.21,667949718.77,77716141.04,996458270.39,1074174411.43
2022-08-08 12:00:00,66093998.55,848391311.1,914485309.64,42035765.84,459799962.86,501835728.7,71075014.97,925106960.84,996181975.81
2022-08-08 13:00:00,39689188.18,718142396.74,757831345.24,22819437.71,311475138.54,334294336.57,45684173.95,764960232.49,810644166.77
2022-08-08 14:00:00,37303940.92,549250479.6,586554181.3,23331200.02,283841364.03,307172564.04,42001949.11,1240824365.23,1282826314.34
2022-08-08 15:00:00,38556582.3,541641022.56,580197604.86,24336121.98,303946066.6,328281949.27,42127491.51,595291767.73,637419019.93
2022-08-08 16:00:00,39376732.23,475227425.57,514604157.8,24036223.66,290312047.53,314348271.19,43186102.49,521866875.67,565052978.16
2022-08-08 17:00:00,42649389.93,555329186.75,597978576.69,28459563.21,345862803.66,374322366.87,47745247.32,615067815.78,662813063.1
2022-08-08 18:00:00,43400892.13,584827849.09,628228979.38,27776818.65,399682637.79,427459456.44,47257076.84,650783087.39,698040164.23
2022-08-08 19:00:00,49331499.84,492067426.24,541398926.08,32057222.06,315411635.18,347468857.23,55777289.4,1258210596.42,1313987885.82
2022-08-08 20:00:00,52768002.68,547143889.87,599911892.55,32266612.65,218474622.83,250741235.48,56694185.57,585222557.24,641916742.8
2022-08-08 21:00:00,61486210.88,669615928.73,731102376.99,40696770.08,281914388.44,322611158.52,66624819.03,718276864.91,784901683.94
2022-08-08 22:00:00,39243268.63,562496534.51,601739803.13,23502049.03,275473486.23,298975535.26,43137733.32,610105972.49,653243467.68
2022-08-08 23:00:00,40431178.24,329220439.53,369651617.77,24585619.03,182562140.54,207147759.57,44396262.37,364929554.37,409325578.39
2022-08-09 00:00:00,38283202.66,335734230.44,374017433.11,24400713.51,205911446.49,230311921.12,43859416.63,598148079.01,642007495.64
2022-08-09 01:00:00,38176354.24,301427245.52,339603599.77,23612366.41,192290342.11,215902947.3,42068250.65,714626346.11,756694596.76
2022-08-09 02:00:00,48130405.97,439928463.64,488058869.61,31179219.97,265507679.15,296686899.12,52467366.03,490269447.94,542737052.49
2022-08-09 03:00:00,58349586.96,391731209.12,450080796.08,38284632.77,262070448.78,300355081.55,63166360.45,443674033.59,506840155.24
2022-08-09 04:00:00,53029772.65,578828359.37,631858132.02,33491799.52,308603366.62,342095166.14,57219725.94,625445127.51,682664853.46
2022-08-09 05:00:00,84013000.63,935258389.61,1019271390.23,54914254.93,562561504.45,617475994.2,90737036.96,1708507774.89,1799245046.68
2022-08-09 06:00:00,97546983.58,1207456889.78,1305003873.36,64924508.44,640693584.43,705617859.3,103227586.12,1318859246.46,1422087066.14
2022-08-09 07:00:00,80301929.61,881061284.33,961363213.93,52428311.35,566601736.75,619030048.1,85844720.82,1134538724.1,1220383444.92
2022-08-09 08:00:00,58843467.4,580972381.47,639815848.86,38786158.69,381422956.25,420209114.95,63506092.45,1088322250.44,1151828342.89
2022-08-09 09:00:00,68697877.06,842963280.56,911661157.62,43153276.54,559942377.6,603095884.86,73760930.9,932683270.95,1006444432.56
2022-08-09 10:00:00,98407185.91,2950869827.98,3049277013.89,67528191.53,677255372.71,744783564.24,103938734.8,3055696410.69,3159635145.49
2022-08-09 11:00:00,55727024.05,469872569.15,525599824.05,37310941.87,306724631.91,344035573.78,59951762.32,527939924.14,587891686.46
2022-08-09 12:00:00,62336786.07,754020409.09,816357195.17,40679005.65,356906182.61,397585188.25,66512216.37,816156903.73,882668889.35
2022-08-09 13:00:00,46142688.13,843529603.21,889672291.34,27382449.71,312916128.39,340298808.68,51194869.54,894840453.18,946035322.73
2022-08-09 14:00:00,35819443.24,671155754,706975197.24,21016093.55,236494298.32,257510391.87,39074330.65,710302036.25,749376366.9
2022-08-09 15:00:00,38433092.86,418767099.73,457200192.59,23585736.12,227940323.97,251526060.09,41965486.89,455455561.28,497421048.17
2022-08-09 16:00:00,36917921.69,405510250.85,442427941.11,22901349.07,226382678.62,249284027.69,41204099.66,441993792.32,483197891.98
2022-08-09 17:00:00,46347977.83,416357482.28,462705460.11,29424091.47,188167904.69,217591764.19,50013346.86,447537359.98,497550706.84
2022-08-09 18:00:00,42619399.4,452500342.21,495119741.61,28129675.17,268132451.28,296262126.45,46265821.61,498061032.78,544326854.39
2022-08-09 19:00:00,29643535.17,380302521.88,409946057.05,18946547.65,249643846.63,268590162.71,33115876.33,416999575.68,450115452.01
2022-08-09 20:00:00,79768902.2,1195089074.78,1274857976.98,54944084.33,666014614.34,720958698.66,85264267.38,1280730801.13,1365994840.71
2022-08-09 21:00:00,57471575.24,771636647.38,829108222.62,35901677.58,407028455.97,442930133.55,61992737.51,833226923.84,895219890.28
2022-08-09 22:00:00,52220618.27,661567883.65,713788501.92,32064262.64,359606187.41,391670450.05,56858880.97,715254072.85,772112724.65
2022-08-09 23:00:00,48319369.33,453722397.38,502041766.71,32061756.93,289418842,321480827.6,52948034.66,494466589.22,547414623.88
2022-08-10 00:00:00,41218628.68,536793108.94,578011508.15,24658480.16,331312428.98,355970909.14,45171071.63,777012329.53,822183630.63
2022-08-10 01:00:00,37168296.83,351969345.87,389137642.7,21129559.72,249343099.26,270472658.98,40828521.09,908438431.35,949266952.44
2022-08-10 02:00:00,40049188.51,384283722.39,424332910.9,24783003.4,257665050.79,282447824.77,43890741.01,426373327.02,470264068.03
2022-08-10 03:00:00,37316716.68,410954790.22,448271506.9,22056122.68,277594004.28,299650126.96,42225861.91,454355162.43,496581024.34
2022-08-10 04:00:00,58669194.2,509228989.62,567898183.81,41588371.47,595521694.3,637110065.77,62966323.38,568350452.39,631316544.66
2022-08-10 05:00:00,50578837.43,785193984.01,835772821.44,29266674.7,720367863.16,749634537.86,54254431.06,829621587.7,883876018.76
2022-08-10 06:00:00,43126185.75,668680921.19,711807106.94,23373003.44,433010057.37,456383291.5,46595363.62,717550005.86,764145369.49
2022-08-10 07:00:00,60182322.96,545955834.19,606138157.14,37502586.19,600406121.86,637908708.05,64153786.38,603784328.99,667938115.37
2022-08-10 08:00:00,223017753.38,2733443368.41,2956461121.79,155130197.46,5058939885.7,5214069843.11,234248725.1,2978017558.53,3212266283.63
2022-08-10 09:00:00,161205174.91,1671964303.75,1833169718.87,112985440.95,5369835059.39,5482820500.33,169064524.1,1860927376.95,2029991901.05
2022-08-10 10:00:00,109807494.07,986990347.31,1096797601.28,78529004.49,2453325372.22,2531854376.71,117936847.27,1099843287.54,1217780134.82
2022-08-10 11:00:00,75715609.22,684970015.27,760685624.48,52996270.01,3349657716.4,3402654226.44,81191964.86,756259367.72,837451092.55
2022-08-10 12:00:00,76332523.21,844534311.79,920866595.35,50640315.2,1250192202.53,1300832517.73,82173415.17,1446212325.76,1528385740.93
2022-08-10 13:00:00,49066486.4,768864556.27,817931042.67,30510304.64,1145485442.5,1175995747.14,54176492.43,827839871.52,882016363.95
2022-08-10 14:00:00,73689861.15,1030376897.71,1104066522.79,50296385.59,1228438273.8,1278734423.32,79016335.64,1118801614.96,1197817950.59
2022-08-10 15:00:00,50426178.02,609750211.09,660176389.12,33220317.32,589205345.87,622425899.59,57663485.08,671857113.36,729520598.44
2022-08-10 16:00:00,48292442.73,642253578.68,690546021.41,32982805.5,1349962813.71,1382945619.21,53938762.02,710106237.07,764044999.09
2022-08-10 17:00:00,80209359.4,948417341.21,1028626940.22,55027512.82,1552261699.9,1607288973.1,86264130.19,1044122687.07,1130386817.26
2022-08-10 18:00:00,45699050.5,556450015.64,602149066.14,31330951.52,4541981218.18,4573312169.7,50194969.66,617436145.31,667631353.47
2022-08-10 19:00:00,38362546.43,373887535.59,412250082.02,24538535.63,1571287378.03,1595825913.66,42552613.52,422512727.47,465065580.58
2022-08-10 20:00:00,81621042.44,784793965.93,866415008.36,54494564.19,5692862199.11,5747356522.65,88137471.1,858494415.54,946631886.64
2022-08-10 21:00:00,99463978.47,1583105473.98,1682569696.89,68499047.43,2941168315.87,3009667363.3,105582164.84,1728345972.72,1833928137.56
2022-08-10 22:00:00,92386034.57,1017430959.76,1109816994.33,59838984.69,751003738.39,810842723.08,98116923.37,1099314289.2,1197430969.82
2022-08-10 23:00:00,65512550.73,701226183.86,766738734.59,44151629.72,812289492.83,856441122.54,71028767.02,776403914.44,847432681.46
2022-08-11 00:00:00,62527820.77,763028101.41,825555676.87,42675834.38,2416936169.47,2459611758.55,68030486.82,830374434.54,898404921.36
2022-08-11 01:00:00,69543015.27,986322831.95,1055866092.92,45698551.51,1232230458.21,1277929009.73,76209460.42,1092411764.88,1168621225.3
2022-08-11 02:00:00,406717482.13,729937684.75,1136655166.88,40381099.96,1126054216.49,1166435562.02,411752994.96,809737769.24,1221490764.2
2022-08-11 03:00:00,65086908.06,1002604461.91,1067691125.59,44789434.89,2309627522.27,2354416957.16,70264525.68,1118718530.33,1188983056.01
2022-08-11 04:00:00,56441924.21,838174070.52,894615994.73,36147575.55,727891734.5,764039310.06,60901694.8,926374714.33,987276409.14
2022-08-11 05:00:00,45938967.52,856220065.99,902159033.51,25191019.73,596936863.45,622128127.71,49850191.28,1408279213.01,1458129404.29
2022-08-11 06:00:00,49615335.66,813966897.98,863582233.64,28426427.32,769879998.13,798306425.45,53620096.16,875154671.34,928774767.51
2022-08-11 07:00:00,66779720.05,774839563.15,841619283.21,40993734.75,804186183.63,845179672.72,71043196.21,862615828.51,933659270.39
2022-08-11 08:00:00,134985380.24,2328178054.96,2463163435.2,90728074.29,3155315138.95,3246043213.24,141910877.88,2537032673.34,2678943551.21
2022-08-11 09:00:00,88346930.38,1481531264.42,1569878194.79,60070182.64,1409790499.95,1469860682.59,96341987.76,1639644379.25,1735986367.01
2022-08-11 10:00:00,97488507.18,1342598912.71,1440087419.89,67103921.51,2926537848.54,2993641770.05,102999037,2267386426.93,2370385218.18
2022-08-11 11:00:00,92152607.73,1081176964.61,1173329572.34,64878401.04,1668678270.83,1733556671.87,98754906.18,1201178749.57,1299933655.76
2022-08-11 12:00:00,64077257.31,986568508.46,1050645765.76,39617092.33,3855410862.99,3895027711.86,69188401.96,1073949995.01,1143138396.97
2022-08-11 13:00:00,51688374.21,884003545.89,935692163.61,33034633.75,3819372351.8,3852406985.55,56260737.07,947778230.91,1004038967.98
2022-08-11 14:00:00,54740088.68,1038948928.37,1093689017.05,36288525.41,2493319187.61,2529607713.02,59649167,1125214383.59,1184863550.59
2022-08-11 15:00:00,41833410.89,544996380.72,586829791.61,26821376.13,1302619286.73,1329440905.1,46007740.54,599518232.47,645525973.01
2022-08-11 16:00:00,43976715.83,557864450.93,601841166.76,27919456.81,1919253096.46,1947172311.15,47991878.02,1070226555.15,1118218433.17
2022-08-11 17:00:00,40570302.98,443464868.89,484035171.87,25831674.13,478108558.19,503940232.32,46417075.77,640915268.35,687332344.12
2022-08-11 18:00:00,36024465.85,552494528.06,588518993.91,21896469.57,769364566.79,791261036.36,40146834.94,612624643.99,652771478.93
2022-08-11 19:00:00,51636968.48,556436263.96,608073232.44,32639588.35,1664477979.56,1697117807.35,56977534.92,617962318.98,674939853.91
2022-08-11 20:00:00,66060100.17,908874412.4,974934512.57,41318794.97,4262680384.79,4303999179.76,70574105.51,983008647.37,1053582752.88
2022-08-11 21:00:00,43185298.48,709185535.45,752370833.93,26421405.33,580554084.26,606975489.58,46978748.79,759478650,806457398.79
2022-08-11 22:00:00,63095692.66,720952032.47,784047725.13,39384600.03,1286174349.72,1325558949.74,67946638.87,1013866737.31,1081813376.18
2022-08-11 23:00:00,44352625.02,495090186.12,539442811.15,27077673.4,3659232475.19,3686310148.59,48769748.13,544320746.99,593090495.12
2022-08-12 00:00:00,38688178.89,442160739.87,480848918.76,21626948.66,2111130259.42,2132757208.08,42723584.45,493146670.56,535870255.01
2022-08-12 01:00:00,41205450.2,438153443.3,479358893.49,25186618.8,1166028231.12,1191214849.92,45821926.85,484151940.98,529973867.83
2022-08-12 02:00:00,49850719.73,461969891.85,511820371.95,31304339.77,2133499617.74,2164803717.89,54314963.29,512394996.54,566709959.83
2022-08-12 03:00:00,52178178.21,458089153.76,510267331.98,32811245.06,634489686.54,667301171.3,56428620.18,508508139.92,564936760.1
2022-08-12 04:00:00,51900093.75,601483442.46,653383536.21,31287663.95,1138101579.52,1169389004.17,55955955.22,649601926.41,705557881.63
2022-08-12 05:00:00,61580186.07,973782983.42,1035363169.5,38558365.09,1176993206.78,1215551571.88,66286135.83,1048435172.17,1114721308
2022-08-12 06:00:00,62160595.91,893983840.03,956144435.95,41191234.39,3587809880.33,3629000877.12,66627470.27,979509040.04,1046136510.32
2022-08-12 07:00:00,61759024.27,844733031.09,906492055.36,39507130.44,1072998267.29,1112505397.73,66794288.57,1645616226.49,1712410515.06
2022-08-12 08:00:00,56421459.23,679231740.35,735653199.58,35940345.32,1074393024.43,1110333369.75,61471896.8,743957009.87,805428906.67
2022-08-12 09:00:00,61489101.64,851745819.23,913235159.25,39484779.24,2461149969.09,2500634748.32,66101404.03,939650834.59,1005752477
2022-08-12 10:00:00,54064720.7,784965897.48,839030618.19,34480191.29,1966678715.39,2001158906.68,58809589.66,865774988.28,924584577.93
2022-08-12 11:00:00,49315546.91,602981914.09,652297461,32502725.19,1389450831.97,1421953557.16,55872861.71,672922446.27,728795307.98
2022-08-12 12:00:00,47884055.34,757639188.7,805523244.03,30055429.65,1145785192.2,1175840381.84,52254148.31,1581152104.79,1633406253.11
2022-08-12 13:00:00,36943901.64,617194050.83,654137952.47,21348871.78,399948932.56,421297564.18,40487036.71,655352700.47,695839737.18
2022-08-12 14:00:00,55245179.09,769533529.2,824778708.29,35138840.27,1892705484.35,1927844324.63,60692692.67,830704421.2,891397113.87
2022-08-12 15:00:00,51028526.93,604301345.65,655329872.59,33333392.59,660112557.1,693445949.69,57401407.48,662956668.55,720358076.03
2022-08-12 16:00:00,48653770.89,580379035.81,629032806.7,31138975.68,3486683998.32,3517823216.37,52908918.68,635894947.51,688803866.19
2022-08-12 17:00:00,32826986.67,286916800.49,319744028.44,19564115.82,342879316.22,362443190.76,36325774.9,318766848.08,355092622.98
2022-08-12 18:00:00,34338870.79,446654352.94,480993223.73,21687184.61,887247050.86,908934235.47,38050112.9,496595232.21,534645345.1
2022-08-12 19:00:00,83764258.31,794070033.26,877834291.57,60125709.98,2619485894.94,2679611604.92,89428370,886289690.77,975718060.77
2022-08-12 20:00:00,62846574.64,694229323,757075897.64,41822852.42,1924243818.92,1966066671.35,67909814.07,757065366.07,824975180.14
2022-08-12 21:00:00,66758515.46,964624040.13,1031382555.59,42363826.53,1759938217.54,1802302044.06,71532105.06,1036956575.19,1108488925.93
2022-08-12 22:00:00,47838798.67,603961838.02,651800636.68,30917942.79,451641033.99,482558729.76,54301671.88,659420814.53,713722239.39
2022-08-12 23:00:00,62236624.01,1033284050.7,1095520674.72,41716422.19,2396134708.54,2437851378.81,67435888.85,1143617719.65,1211053608.5
2022-08-13 00:00:00,70649116.38,631556151.26,702205020.2,44120406.7,3483992852.35,3528113259.05,76405049.37,709173653.2,785578702.58
2022-08-13 01:00:00,96853741.44,479378727.26,576232715.92,62248851.46,860769227.83,923018079.3,102567947.54,536235250.98,638803198.52
2022-08-13 02:00:00,83267241.19,682375463.28,765642704.47,55765686,9496831315.05,9552597247.68,89309148.63,773218395.18,862527543.81
2022-08-13 03:00:00,59429575.47,458960442.62,518390018.09,41348352.38,2656681114.93,2698029713.15,65085273.89,520306799.82,585392073.71
2022-08-13 04:00:00,63517707.98,856472795.9,919990503.88,39012145.02,1467769798.57,1506781943.59,68417550.55,927644340.31,996061890.86
2022-08-13 05:00:00,69298400.14,1016328159.07,1085626805.19,38678131.06,7872324281.09,7911002412.15,75589622.99,1688674558.63,1764263935.64
2022-08-13 06:00:00,65797877.06,743866825.88,809664457.8,31458637.85,7917958799.2,7949417437.04,70604272.33,819279944.85,889884217.19
2022-08-13 07:00:00,55810379.5,509084480.95,564894616,36358759.65,1543730839.55,1580089599.2,60458596.25,571158891.7,631617487.95
2022-08-13 08:00:00,49888457.3,361180517.92,411068975.21,28978037.14,1351944720.76,1380922757.9,53824947.75,408682971.5,462508163.76
2022-08-13 09:00:00,46959959.58,371474277.92,418434237.5,27767230.37,646561825.05,674329055.43,51062829.39,421210104.09,472272933.49
2022-08-13 10:00:00,40701605.39,367838405.81,408540011.19,22914678.53,504496940.95,527411619.48,44649305.94,412841164.11,457490714.82
2022-08-13 11:00:00,41363573.27,514874405.58,556237978.85,25152162.2,1217168850.11,1242321012.32,47302819.8,569989132.2,617292197.24
2022-08-13 12:00:00,40529728.84,621483029.59,662012758.43,22523129.16,422393724.13,444917098.22,44374412.32,667017680.53,711391847.91
2022-08-13 13:00:00,39379236.03,648216719.99,687595956.02,21361282.98,1159452514.09,1180813797.06,43377026.96,688980818.13,732357845.09
2022-08-13 14:00:00,42752236.76,632843617.74,675595854.5,27260271.69,1316943982.33,1344204254.02,47298265.29,1421630323.56,1468928588.85
2022-08-13 15:00:00,36847683.18,431191478.74,468039161.92,21774973.33,605866215.46,627641188.78,42166587.37,474052430.47,516219017.83
2022-08-13 16:00:00,40322039.97,430772993.59,471095033.55,27006920.4,410037889.79,437044810.2,44492964.56,473749681.33,518242645.88
