time,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume,high,low,open,close,volumefrom,volumeto
2022-08-30 10:00:00,96214794.82,1577067111.46,1673281906.27,66281377.94,1028475488.15,1094757064.21,104225198.83,1683725625.04,1787950823.87,134960.7,20296.75,19724.71,20268.16,19812.04,7456.46,149294209.34
2022-08-30 11:00:00,69586109.72,1355850733.25,1425436645.38,45227068.7,841479252.38,886706321.09,74553003.43,1440575830.67,1515128834.1,95051.39,19837.03,19660.42,19812.04,19760.08,5784.83,114268031.95
2022-08-30 12:00:00,85316838.36,1362512154.2,1447828992.56,58846191.7,807445038.16,866291229.86,90701812.28,2843192096.14,2933893908.42,99519.26,19942.72,19548.55,19760.08,19612.39,5569.41,109880917.5
2022-08-30 13:00:00,65480594.42,1978907278.91,2044387676.46,44061327.53,572583057.3,616644384.83,69677192.58,2035102831.0,2104779826.71,70942.37,19699.48,19578.81,19612.39,19687.55,4069.86,79923769.77
2022-08-30 14:00:00,45617823.52,1049895948.45,1095513969.72,24859815.38,472002881.74,496862697.12,49355961.71,1098413434.47,1147769593.93,54115.49,19808.51,19680.01,19687.55,19775.37,2871.22,56665011.14
2022-08-30 15:00:00,98337141.76,2111200372.71,2209537514.47,61367955.42,907432121.94,968800077.35,104085106.17,3487915967.56,3592001073.73,113693.13,20096.23,19759.0,19775.37,19953.36,5108.76,101966273.46
2022-08-30 16:00:00,74185061.97,859151442.88,933336305.09,38697094.35,497217081.37,535914375.47,78248357.75,946153834.91,1024401992.91,63042.37,20057.47,19848.87,19953.36,19975.89,2608.38,52039639.04
2022-08-30 17:00:00,66310946.08,785339365.68,851650311.76,38088048.7,314853833.54,352941882.25,70636765.83,842209213.62,912846178.26,43211.57,20007.84,19820.38,19975.89,19880.6,1753.85,34954618.68
2022-08-30 18:00:00,46578839.92,1016113279.79,1062692119.71,28045970.73,488209607.32,516255578.04,50661088.1,1068355106.76,1119016194.86,52206.83,19910.59,19777.77,19880.6,19908.55,2687.14,53333022.64
2022-08-30 19:00:00,44128847.61,843678474.9,887807322.51,27073378.2,401530092.5,428603668.83,47703204.81,885697183.7,933400190.37,47517.89,19927.38,19754.6,19908.55,19813.51,2364.12,46901379.85
2022-08-30 20:00:00,50131186.83,926742575.24,976873961.68,30107177.24,432487307.44,462594484.68,54272805.07,1217477468.92,1271750273.99,57156.99,19989.95,19804.19,19813.51,19961.53,2352.22,46850212.96
2022-08-30 21:00:00,78233609.92,1151497942.29,1229731552.2,49064337.93,602305775.05,651370112.98,82996373.65,1244124864.19,1327121237.84,75407.37,20251.99,19942.87,19961.53,20235.22,2711.2,54492136.97
2022-08-30 22:00:00,47942618.24,1301943766.35,1349886384.59,28065067.76,586268372.03,614333236.45,52092400.05,1558027825.09,1610120225.15,63923.35,20406.61,20235.22,20235.22,20335.09,2515.63,51155045.08
2022-08-30 23:00:00,55529581.46,805072522.99,860602104.45,37678710.56,459705325.25,497384035.8,59814067.98,854212510.43,914026578.41,61570.29,20448.97,20294.73,20335.09,20404.26,2275.11,46373193.25
2022-08-31 00:00:00,59363739.31,792179470.87,851543413.6,35349566.05,393864012.22,429213578.28,63454318.12,833483149.1,896937670.64,49712.16,20443.3,20335.86,20404.26,20342.03,1613.39,32888491.54
2022-08-31 01:00:00,55173849.99,908207189.03,963380835.49,35525730.71,370985938.09,406511668.8,58720073.08,1219290979.67,1278011052.75,46837.44,20382.85,20309.99,20342.03,20352.52,1424.35,28982659.48
2022-08-31 02:00:00,69238600.22,1034808397.0,1104046794.75,40271969.97,604752156.24,645023923.74,73496755.2,1107807884.9,1181304640.1,74518.87,20483.64,20208.63,20352.52,20247.04,2324.45,47210911.82
2022-08-31 03:00:00,54272496.19,726509486.44,780781982.63,31275019.97,446918283.05,478193100.44,57727668.27,1126095396.42,1183823064.69,53372.14,20304.73,20192.86,20247.04,20257.81,1722.76,34896426.83
2022-08-31 04:00:00,77061988.4,1129358156.97,1206420145.37,47353682.71,603604555.18,650958237.89,81161813.91,1196308078.83,1277469892.74,75953.51,20327.35,20126.48,20257.81,20235.06,2240.03,45319668.47
2022-08-31 05:00:00,52967862.21,918809234.9,971777097.11,28602169.45,453385322.1,481987491.55,57923801.51,1286810122.63,1344733924.14,52933.34,20237.62,20162.71,20235.06,20175.62,1493.64,30176430.47
2022-08-31 06:00:00,66282549.71,968379076.91,1034661626.63,40431312.08,521983340.59,562414652.66,70155385.16,1031662029.75,1101817414.91,63579.17,20407.56,20158.75,20175.62,20336.25,2121.0,43047862.5
2022-08-31 07:00:00,54351977.53,954362930.44,1008714907.97,30748657.18,458843338.43,489591995.61,57787208.28,1088002731.62,1145789939.9,52705.26,20388.2,20265.26,20336.25,20315.99,1581.63,32126021.61
2022-08-31 08:00:00,63005789.47,1094971317.41,1157977106.89,37870888.87,673835938.06,711706826.94,66768044.39,2471177484.77,2537945529.16,75083.15,20419.17,20192.09,20315.99,20305.78,3209.66,65174422.63
2022-08-31 09:00:00,72390271.37,1277984521.03,1350374792.4,46706191.39,717387979.15,764094170.54,76593109.74,1343077851.09,1419670960.84,82026.92,20422.95,20224.37,20305.78,20306.51,3977.46,80870051.69
2022-08-31 10:00:00,54108906.87,1313730437.9,1367839344.77,32062661.59,771339424.03,803402085.62,57753268.14,1386253689.5,1444006957.64,85012.4,20342.34,20096.39,20306.51,20097.95,3896.45,78881105.95
2022-08-31 11:00:00,75748731.37,1348952919.0,1424701650.38,46303032.76,783886079.08,830189111.83,80241482.54,1454327421.6,1534568904.15,96833.49,20162.72,19879.22,20097.95,20142.35,4013.44,80415816.91
2022-08-31 12:00:00,47990646.72,1040709850.19,1088700697.29,28380013.98,507396819.3,535776833.28,51753275.33,1124351292.75,1176104768.45,62823.69,20210.63,20019.01,20142.35,20037.43,2339.14,47024210.83
2022-08-31 13:00:00,49349601.52,1093583237.26,1142932838.77,28558559.43,561822912.63,590381472.06,55247623.52,1434581904.21,1489829527.73,64619.34,20142.52,19884.09,20037.43,19981.78,2817.48,56424945.97
2022-08-31 14:00:00,42471851.35,985627750.29,1028099601.64,24574913.99,446685236.6,471260150.58,45840639.56,1030242394.14,1076083033.7,51869.9,20044.11,19942.38,19981.78,19999.93,2235.78,44696955.94
2022-08-31 15:00:00,54385952.94,1258519265.11,1312905218.05,32500156.64,676559061.59,709059218.24,58412159.38,1627876873.45,1686289032.83,74395.04,20321.14,19989.62,19999.93,20230.16,3711.0,74902127.57
2022-08-31 16:00:00,45043984.77,790918589.75,835962574.52,21031916.12,320666392.27,341698106.44,48467212.1,851389412.8,899856624.9,37951.95,20243.13,20163.85,20230.16,20194.84,2006.15,40519096.81
2022-08-31 17:00:00,38264007.07,625337151.67,663600955.93,17694570.65,205124664.17,222819234.82,42690387.7,944868087.87,987558272.76,31429.4,20284.69,20162.14,20194.84,20281.24,870.89,17605651.08
2022-08-31 18:00:00,48603561.98,898164289.06,946767851.04,26595603.42,454992435.37,481588240.32,53327441.59,1718823095.39,1772150536.98,51386.96,20291.26,20089.43,20281.24,20153.07,2039.51,41116576.03
2022-08-31 19:00:00,45118744.08,829577728.46,874696472.54,23665746.49,395779093.51,419444840.0,48646791.35,893169798.02,941816589.37,50799.66,20155.62,19967.68,20153.07,20050.28,2192.08,43927685.86
2022-08-31 20:00:00,59193225.67,817842249.94,877035676.25,34517326.23,485505639.97,520022765.56,63375465.88,1277171568.65,1340547034.54,67299.35,20134.71,19920.23,20050.28,20064.48,2224.58,44588097.78
2022-08-31 21:00:00,48203782.94,973808389.23,1022012172.17,24453183.47,402827974.12,427281157.59,51752123.95,2192587753.29,2244339877.23,47332.45,20178.99,20054.57,20064.48,20125.58,1446.65,29109867.05
2022-08-31 22:00:00,46579165.85,766931498.88,813510664.73,22295223.37,357406466.7,379701690.07,50248155.44,997321308.65,1047569262.88,44218.92,20204.51,20071.51,20125.58,20120.59,1274.55,25685516.54
2022-08-31 23:00:00,43413243.67,887652336.31,931065579.98,22995154.65,441256311.1,464251465.75,46991099.82,1091025265.33,1138016365.16,50037.86,20179.47,19933.81,20120.59,20023.82,1518.48,30478859.54
2022-09-01 00:00:00,39526943.29,756339020.65,795866164.5,18726972.92,318050478.02,336777450.94,42748553.03,811944730.73,854693283.76,38449.93,20092.85,19995.16,20023.82,20056.09,740.1,14831994.18
2022-09-01 01:00:00,37284447.61,794325276.05,831609924.09,18491195.5,348415974.26,366907169.76,40314634.52,1124844947.96,1165159582.48,38626.18,20136.68,20036.26,20056.09,20043.57,978.01,19648274.9
2022-09-01 02:00:00,41837947.23,886018844.66,927856791.89,21884031.28,421278841.21,443162872.49,45412856.5,938283410.79,983696067.49,46049.0,20053.64,19951.53,20043.57,19980.49,1249.3,24989425.55
2022-09-01 03:00:00,52561233.28,1051493815.64,1104055048.92,24779105.83,569915256.66,594694362.5,58372326.78,1937215904.61,1995588032.47,65075.51,19980.49,19805.27,19980.49,19892.83,2083.59,41461367.37
2022-09-01 04:00:00,39642108.51,799513061.18,839155169.69,22274634.02,409740945.12,432015579.13,43101613.13,1077103680.03,1120205093.86,52573.46,19936.54,19826.29,19892.83,19929.17,1576.92,31371078.46
2022-09-01 05:00:00,52571017.87,801772914.4,854343932.27,25668487.57,452124748.79,477793037.0,56125419.79,855955364.81,912080983.96,69163.67,19980.11,19834.07,19929.17,19936.07,1457.6,29011323.78
2022-09-01 06:00:00,56843321.11,896410607.14,953253928.25,26602106.5,414913780.82,441515887.32,60642792.62,1431678223.79,1492321016.41,59705.99,20030.28,19918.75,19936.07,20020.4,1228.43,24543550.96
2022-09-01 07:00:00,58664028.73,1070422581.38,1129086810.87,30959986.94,487021576.05,517981562.99,62683468.71,1127150268.34,1189833737.05,63433.23,20121.3,19979.16,20020.4,20076.12,1381.9,27694748.03
2022-09-01 08:00:00,54687291.22,1104253388.63,1158940679.85,29072641.0,513114154.72,542186795.71,58613253.68,1426056518.36,1484669772.04,63812.3,20095.38,19891.48,20076.12,19998.79,1564.45,31280169.48
2022-09-01 09:00:00,53688016.28,1163227305.2,1216915321.47,29663160.71,575991423.8,605654784.22,57371397.43,1226914810.61,1284286208.04,70198.95,20039.24,19909.82,19998.79,19970.62,2325.4,46451444.85
2022-09-01 10:00:00,97522600.58,1487011886.76,1584534487.35,58672213.76,871810339.17,930482552.93,103347115.16,1575907043.33,1679254158.49,119129.34,19981.36,19664.95,19970.62,19698.71,5412.06,107464982.33
2022-09-01 11:00:00,61123126.52,1017138742.64,1078261869.16,37965097.56,515732537.55,553697635.11,65490307.65,1262060943.72,1327551251.37,70615.24,19840.65,19656.13,19698.71,19783.38,2246.9,44383524.01
2022-09-01 12:00:00,60976885.68,1102378536.09,1163355421.77,35619623.68,561818592.04,597438215.72,65470084.92,1162017331.54,1227487416.46,64619.05,19820.73,19571.05,19783.38,19660.45,3222.17,63422382.87
2022-09-01 13:00:00,53463233.07,1070017928.56,1123481161.63,31209996.14,534737460.67,565947456.81,60608324.52,1391574460.45,1452182587.72,64138.93,19942.0,19638.9,19660.45,19724.2,2731.7,54057818.2
2022-09-01 14:00:00,35341730.79,961837013.03,997178743.82,18764049.57,443602723.29,462366772.86,38751664.88,1013757019.49,1052508684.37,49005.31,19936.51,19705.67,19724.2,19814.83,2318.89,45976337.95
2022-09-01 15:00:00,41006831.96,755245951.79,796252783.75,20224411.98,337768724.57,357993136.55,44372963.59,1055754327.64,1100127092.52,40743.93,19905.97,19783.81,19814.83,19872.08,1472.85,29209328.95
2022-09-01 16:00:00,51420145.74,1071283848.21,1122703993.96,31190275.67,473396262.67,504586538.33,55298230.02,1143697637.88,1198995667.17,52664.14,20095.47,19847.09,19872.08,20072.9,2144.94,42895087.41
2022-09-01 17:00:00,55901095.93,969930326.21,1025831422.13,29697463.49,300977886.71,330675350.19,59257327.12,1004987153.37,1064244480.49,41745.71,20158.2,20041.79,20072.9,20087.57,1556.35,31262768.42
2022-09-01 18:00:00,47898134.44,853197001.84,901095136.29,28903399.31,347040366.4,375943765.71,51352744.8,1128265984.52,1179618729.32,43873.49,20176.37,20070.35,20087.57,20077.94,1920.6,38618676.33
2022-09-01 19:00:00,37118383.12,721373151.99,758491535.11,22445475.85,265680452.52,288125928.37,40069833.46,753128116.57,793197950.03,32582.18,20148.0,20058.19,20077.94,20129.93,894.89,17984931.78
2022-09-01 20:00:00,43624166.43,749461585.43,793085751.85,22573533.5,287165816.18,309739349.68,46981492.78,1300253394.13,1347234886.9,40267.79,20136.12,20051.29,20129.93,20072.5,1168.91,23474922.84
2022-09-01 21:00:00,36192096.65,738297841.98,774490139.11,17901486.56,256830750.23,274732236.8,39807076.28,770952142.19,810759418.94,34361.49,20090.42,20012.4,20072.5,20047.58,830.51,16649677.28
2022-09-01 22:00:00,38344328.03,795846376.93,834190704.97,19030839.45,298631516.87,317662356.32,41843087.46,1065400891.28,1107243978.74,36749.41,20078.4,19958.4,20047.58,20031.83,1189.21,23782803.97
2022-09-01 23:00:00,51884376.47,1087510400.41,1139394575.28,30245021.24,473255587.61,503500608.85,55777569.45,1932081284.81,1987859055.85,60441.01,20233.08,20029.83,20031.83,20159.45,1859.72,37529732.93
2022-09-02 00:00:00,42299330.63,826421990.37,868721321.0,23772520.97,338563380.32,362335901.29,45799831.42,890764154.29,936564187.31,40994.36,20291.07,20143.16,20159.45,20159.53,1064.67,21513989.27
2022-09-02 01:00:00,41361944.64,722423608.2,763785351.58,23643504.8,295214349.04,318858055.1,44782743.87,1024903809.66,1069686754.78,34384.13,20170.28,20082.61,20159.53,20125.9,775.89,15614920.55
2022-09-02 02:00:00,41574674.84,662473434.79,704048109.63,23955390.34,279938409.35,303893799.69,46572820.97,700510780.64,747083601.6,37678.16,20133.27,20063.17,20125.9,20107.6,610.73,12269907.73
2022-09-02 03:00:00,39147683.66,714515824.42,753663508.08,19477298.09,296020818.79,315498116.88,42546827.98,906356892.46,948903720.44,38876.83,20122.0,20042.09,20107.6,20113.28,840.83,16893461.07
2022-09-02 04:00:00,40113478.76,753540509.99,793653988.74,22348065.28,278322131.24,300670196.52,43561321.26,1191219734.72,1234781055.98,41142.08,20136.71,20070.16,20113.28,20099.35,642.71,12919007.92
2022-09-02 05:00:00,42021646.82,699207326.97,741228973.78,21927760.38,284747588.05,306675348.43,45382138.26,730342914.44,775725052.7,38924.21,20159.24,20078.74,20099.35,20134.76,611.01,12295716.76
2022-09-02 06:00:00,42942436.14,896189945.46,939132381.6,21321097.76,364297836.43,385618934.19,46353257.86,1456521223.09,1502874480.96,45792.6,20168.39,20047.26,20134.76,20069.56,893.68,17961456.67
2022-09-02 07:00:00,39568783.15,929087356.52,968656139.67,20209627.96,338487158.56,358696786.52,43016884.66,971549113.31,1014565797.06,42947.32,20097.76,19994.48,20069.56,20091.49,892.55,17892316.59
2022-09-02 08:00:00,139202968.55,1777961629.72,1917164598.28,89536275.96,1068606823.64,1158143099.6,145803070.83,2223132422.95,2368935696.63,151111.49,20354.33,20030.01,20091.49,20284.29,4537.79,91757823.54
2022-09-02 09:00:00,75296186.86,1322531718.59,1397827905.46,43593179.79,814462545.38,858055725.17,81491015.68,1500489989.76,1581981005.44,99585.06,20402.23,20262.04,20284.29,20263.08,3382.65,68775036.35
2022-09-02 10:00:00,57816439.46,1151868836.72,1209685276.18,33325705.22,654776711.86,688102417.08,62734261.67,1222322724.8,1285056986.47,81972.15,20439.1,20209.27,20263.08,20367.87,2953.06,60080088.65
2022-09-02 11:00:00,48085778.55,902348348.32,950434126.87,28980366.5,454529325.05,483509691.55,51993893.49,1241931607.03,1293925500.52,56047.32,20401.98,20290.51,20367.87,20363.25,1809.97,36818812.2
2022-09-02 12:00:00,68039915.97,1238273768.97,1306313684.94,43518740.43,636014404.72,679532943.85,72323688.5,1296837448.66,1369161137.16,78816.32,20381.43,20101.24,20363.25,20130.51,3049.65,61737698.49
2022-09-02 13:00:00,68342870.27,1439555313.88,1507898184.14,43828625.05,832446225.88,876274850.93,72660875.56,2566079998.95,2638740874.51,94288.52,20131.08,19768.81,20130.51,19803.73,4855.45,96721920.7
2022-09-02 14:00:00,65819621.28,1286016746.36,1351836367.64,41750258.3,689899275.22,731649533.52,71168235.68,2001394320.94,2072562556.62,73948.63,20063.0,19760.56,19803.73,19939.66,3025.53,60213411.38
2022-09-02 15:00:00,59495484.45,1088977495.19,1148472979.64,36625151.47,513474591.08,550099742.55,64013314.64,1136889953.63,1200903069.14,63399.83,19989.27,19789.12,19939.66,19913.74,2316.21,46044475.49
2022-09-02 16:00:00,39880169.08,775888510.59,815768679.68,22563916.53,292950831.79,315514748.32,43336269.32,803725057.16,847061326.47,37935.92,19980.58,19865.33,19913.74,19972.84,1419.79,28273104.61
2022-09-02 17:00:00,43723644.75,724161165.95,767884810.7,26059291.47,208029601.22,234089092.48,47146631.4,745083879.66,792230511.06,30531.74,20019.45,19931.85,19972.84,19978.91,864.03,17262132.14
2022-09-02 18:00:00,40861200.96,713683996.99,754545397.9,25282070.81,314946281.07,340228351.88,43940157.1,1053530853.43,1097471010.53,38793.14,20017.72,19886.76,19978.91,19994.52,1148.89,22926456.37
2022-09-02 19:00:00,29558166.09,788243241.3,817801407.39,16922512.1,251440393.8,268362905.89,32136667.33,812347637.76,844484305.09,29197.86,20004.41,19929.47,19994.52,19957.44,875.46,17473110.18
2022-09-02 20:00:00,45327206.01,871500009.29,916827215.3,28017322.65,358081706.4,386099029.05,51385865.26,902537758.54,953923623.8,44066.35,20052.13,19927.74,19957.44,20006.8,1375.27,27501398.76
2022-09-02 21:00:00,36744248.69,857897312.77,894641561.46,21532243.9,289448828.23,310981072.13,39481435.55,1061271853.26,1100753288.81,32011.15,20009.86,19936.94,20006.8,19959.07,650.83,12990348.63
2022-09-02 22:00:00,39550367.05,515346722.95,554897090.0,18703085.48,272174105.78,290877191.26,42670938.16,615967392.4,658638330.56,33949.16,19968.55,19902.47,19959.07,19942.3,647.61,12909351.72
2022-09-02 23:00:00,33260656.79,801192932.82,834453589.61,16573304.67,280382187.7,296955492.36,36516681.81,2508060200.73,2544576882.54,32727.41,19942.3,19876.36,19942.3,19903.57,619.88,12339966.3
2022-09-03 00:00:00,34714239.86,781648758.32,816362998.19,17982507.48,231709824.65,249692332.13,38461982.13,2356840893.17,2395303074.56,30597.15,19938.24,19890.69,19903.57,19926.32,474.12,9445941.74
2022-09-03 01:00:00,36711562.41,812761922.84,849473485.25,20458127.27,243416525.8,263874852.55,40525268.84,832701595.09,873226863.93,33831.41,19968.84,19926.32,19926.32,19948.25,401.24,8005140.31
2022-09-03 02:00:00,32306937.47,724699269.73,757006207.19,17704908.23,278382745.59,296087852.72,35170735.66,752756257.47,787926993.13,33881.5,19951.64,19831.74,19948.25,19890.25,525.34,10445891.08
2022-09-03 03:00:00,49439903.64,863704176.66,913143882.12,27620428.81,348659531.16,376279959.97,53116087.29,1234048216.83,1287164304.12,47439.19,19912.21,19760.64,19890.25,19818.77,997.71,19778122.85
2022-09-03 04:00:00,37874722.49,754847673.75,792722396.24,21362797.58,348356298.88,369719096.46,41095774.77,785469141.41,826564916.17,41782.6,19853.92,19769.07,19818.77,19788.98,864.03,17121014.65
2022-09-03 05:00:00,35683700.31,650896946.38,686580646.69,16541984.23,346576664.74,363118846.96,38626736.93,980565553.92,1019192290.85,40190.97,19819.45,19737.7,19788.98,19798.43,849.37,16801515.34
2022-09-03 06:00:00,28974075.6,713248926.3,742223001.89,13105098.31,286699933.22,299804833.0,31742123.61,738472845.75,770214969.37,33934.83,19869.09,19798.43,19798.43,19852.6,517.5,10264227.86
2022-09-03 07:00:00,29566205.87,843003893.02,872570296.91,13747371.88,303991867.1,317739040.96,32333699.85,866630759.0,898964458.85,33951.36,19859.43,19775.04,19852.6,19801.76,694.87,13770852.88
2022-09-03 08:00:00,36983303.16,1001046847.18,1038030150.33,17469140.84,353059726.13,370528866.97,41120198.37,1024898614.99,1066018813.36,40282.17,19861.46,19793.1,19801.76,19852.65,464.13,9202840.42
2022-09-03 09:00:00,30465429.72,666338697.91,696804127.63,16313443.75,278051281.27,294364923.69,34049714.78,785996246.35,820045961.13,32521.81,19901.08,19825.2,19852.65,19866.34,566.17,11241362.84
2022-09-03 10:00:00,28236195.09,521699791.64,549935986.73,15704591.05,288521616.74,304226207.79,31536426.62,781814562.91,813350989.54,33266.24,19868.08,19784.32,19866.34,19820.02,728.46,14443800.07
2022-09-03 11:00:00,29273606.17,620755206.25,650028812.42,14952701.04,323497502.78,338450203.82,33806717.14,657604233.29,691410752.68,33329.94,19834.02,19753.9,19820.02,19774.52,665.46,13170999.56
2022-09-03 12:00:00,29244180.54,631450177.16,660694357.7,13646453.0,285354951.97,299001404.97,32853019.17,1274471042.29,1307324061.46,30491.0,19835.89,19772.74,19774.52,19791.81,799.1,15821187.85
2022-09-03 13:00:00,26119445.91,595109460.59,621228906.49,12573357.58,283165331.17,295738688.75,29129203.28,622264860.78,651394064.06,28965.22,19826.36,19757.37,19791.81,19819.29,977.03,19326140.18
2022-09-03 14:00:00,24576723.07,511544082.33,536120805.4,12277396.22,251557903.59,263835102.24,27068911.41,755102839.77,782171553.61,27448.57,19828.68,19741.96,19819.29,19757.32,539.85,10682750.43
2022-09-03 15:00:00,42989847.75,894994603.37,937984451.12,23913121.29,465663594.61,489576913.0,45919634.31,935211758.2,981131392.51,48542.89,19814.57,19659.2,19757.32,19710.62,1649.06,32519112.44
2022-09-03 16:00:00,25206891.65,673541720.97,698748612.62,12010822.16,304217824.46,316228449.18,27708290.68,699428209.7,727136500.38,28390.96,19746.52,19683.31,19710.62,19744.25,681.68,13437350.18
2022-09-03 17:00:00,26616328.07,582474374.34,609090702.41,12744113.98,172489292.33,185233208.78,29263047.28,943968731.8,973231976.61,19540.34,19775.59,19730.85,19744.25,19753.11,338.7,6690048.63
2022-09-03 18:00:00,26789801.8,830369638.5,857159440.3,13083920.98,278708875.69,291792796.67,29600300.16,853778449.18,883378749.34,27792.46,19824.42,19752.01,19753.11,19795.03,695.4,13769230.63
2022-09-03 19:00:00,28069599.76,628154708.34,656224308.1,15661748.53,237811793.23,253473541.76,30725676.49,913237764.83,943963441.33,23841.63,19846.92,19765.56,19795.03,19834.79,416.37,8243633.21
2022-09-03 20:00:00,33550453.1,854462844.56,888013297.67,19915728.05,240453300.2,260369028.25,35909048.37,876776986.26,912685836.53,30380.28,19860.08,19806.56,19834.79,19810.14,714.12,14165207.24
2022-09-03 21:00:00,27232945.86,674144445.85,701377391.71,15157880.18,171612249.13,186770327.14,29680719.96,1031458927.7,1061139647.66,25266.74,19836.91,19777.44,19810.14,19783.19,442.16,8755707.49
2022-09-03 22:00:00,25473730.78,662812829.28,688286560.07,13354919.61,160620465.96,173975385.58,27863210.55,679354909.54,707218120.09,22150.77,19814.82,19776.19,19783.19,19793.57,269.13,5327151.59
2022-09-03 23:00:00,24776222.79,783899993.08,808676215.87,13892996.51,184078100.36,197971096.86,27091491.5,802109696.16,829201187.66,23328.68,19814.17,19750.59,19793.57,19775.1,348.3,6887847.82
2022-09-04 00:00:00,26112219.24,665775934.3,691887955.49,13108493.69,211313560.52,224421856.15,28575161.58,680741735.26,709316896.84,24867.61,19811.5,19759.69,19775.1,19804.94,305.35,6040090.58
2022-09-04 01:00:00,24338480.34,753758763.86,778097046.48,12450493.88,220084737.44,232535231.32,26801452.22,1326351779.44,1353153231.66,23882.33,19809.79,19766.45,19804.94,19771.79,274.74,5435834.05
2022-09-04 02:00:00,24750242.24,824490437.77,849240680.01,13874153.81,310358570.13,324232723.94,27219967.3,850228215.45,877447985.75,34179.01,19787.0,19682.6,19771.79,19699.49,596.88,11770796.28
2022-09-04 03:00:00,30640341.98,824810094.06,855450436.04,15159418.74,326495978.62,341655397.36,33051527.6,1105820353.31,1138871880.91,35037.79,19729.25,19627.78,19699.49,19639.86,635.0,12498668.76
2022-09-04 04:00:00,33703576.17,860617003.97,894320580.13,20237304.73,450904353.3,471141460.64,37679268.58,896542917.58,934221988.78,45442.4,19757.54,19591.33,19639.86,19738.32,1128.84,22205609.33
2022-09-04 05:00:00,32857128.1,866223847.58,899080777.89,16788329.51,350207247.29,366995576.79,35424338.46,1136118351.47,1171542689.93,40181.81,19830.45,19731.48,19738.32,19778.2,708.79,14030416.25
2022-09-04 06:00:00,28420476.49,715081232.0,743501708.49,14263983.33,256476058.75,270740042.07,30879116.24,747750533.57,778629649.81,32091.96,19798.39,19749.02,19778.2,19759.22,384.79,7608703.76
2022-09-04 07:00:00,32032987.16,830154233.52,862187220.68,17166588.53,288121854.87,305288244.96,34499871.87,854989180.11,889489051.98,34516.85,19846.29,19709.62,19759.22,19844.62,539.0,10652232.75
2022-09-04 08:00:00,58016034.84,916866995.43,974882831.54,36985619.69,440782150.92,477767969.34,62075090.39,1241588259.44,1303663151.09,57372.94,19933.14,19781.17,19844.62,19873.95,1363.15,27061866.33
2022-09-04 09:00:00,49131550.37,870852024.19,919983574.55,20303883.48,357716439.21,378020322.69,53307007.76,900616374.9,953923382.66,43070.4,19883.62,19692.21,19873.95,19711.36,974.75,19279492.81
2022-09-04 10:00:00,30245063.69,909730600.53,939975664.22,14859604.27,362024516.45,376884120.72,33231360.15,1172020753.21,1205252113.36,39058.66,19747.69,19654.67,19711.36,19746.72,1210.56,23858522.08
2022-09-04 11:00:00,28245446.85,816486880.95,844732327.8,14794395.35,275917244.45,290711837.7,30843673.33,838097934.91,868941608.24,29849.96,19790.1,19688.81,19746.72,19789.98,745.36,14712843.61
2022-09-04 12:00:00,35178440.81,882460280.47,917638522.34,18062405.62,405132086.79,423194492.41,37980548.74,911530384.62,949510933.36,39885.22,19913.75,19725.01,19789.98,19894.27,1556.71,30861647.0
2022-09-04 13:00:00,28200276.3,850254737.85,878455014.15,15145680.33,361728429.16,376874109.49,31045460.43,890445418.81,921491077.64,36931.78,19937.54,19833.08,19894.27,19839.51,1247.83,24821854.17
2022-09-04 14:00:00,28852522.76,779899086.42,808751609.18,13819427.01,274857856.59,288677482.11,31900391.56,955878473.28,987778864.84,29608.27,19880.0,19803.25,19839.51,19850.65,760.42,15085525.44
2022-09-04 15:00:00,31562576.61,696825667.25,728388243.86,19851723.78,253374666.96,273226390.75,34552374.3,852845904.45,887398477.58,29745.59,19918.37,19823.64,19850.65,19882.94,858.38,17067903.61
2022-09-04 16:00:00,27580098.43,728832630.89,756412729.32,14689032.49,237551106.72,252240338.24,29903085.55,746150945.66,776054031.21,26989.76,19926.82,19865.81,19882.94,19902.22,735.31,14626771.27
2022-09-04 17:00:00,33886924.84,785644489.89,819531414.73,17742784.46,228062100.55,245804885.01,36441696.72,1075652708.13,1112094603.46,28927.72,19923.82,19838.14,19902.22,19861.4,674.82,13419685.52
2022-09-04 18:00:00,26449254.09,835832448.86,862281504.6,15973803.16,347283591.45,363257196.27,28937307.57,863785364.73,892722672.3,33624.56,19884.78,19820.7,19861.4,19834.61,1157.54,22977803.26
2022-09-04 19:00:00,33487592.35,1143417376.99,1176904969.34,20937621.58,511785723.62,532723345.2,37791536.81,1190138858.41,1227930395.21,46900.23,20022.47,19828.06,19834.61,20003.46,1904.5,37997054.83
2022-09-04 20:00:00,47264429.4,870829940.39,918094369.79,29828903.87,475334541.08,505163444.95,50337631.95,920054751.2,970392383.15,54869.6,20051.73,19881.11,20003.46,19914.48,1687.95,33691323.23
2022-09-04 21:00:00,35461281.24,932742852.21,968204133.45,20368081.97,408515054.96,428883136.93,38053193.02,1504731459.72,1542784652.74,42720.24,19970.35,19817.22,19914.48,19838.59,1159.66,23074338.71
2022-09-04 22:00:00,28710105.31,858398832.84,887109136.7,15677565.56,351657790.38,367335355.94,31315819.08,1172991516.31,1204307335.39,36095.21,19867.82,19817.47,19838.59,19854.57,945.98,18770829.42
