time,high,low,open,close,volumefrom,volumeto
2022-06-04 17:00:00,29839.71,29742.42,29743,29827.79,455.45,13560707.04
2022-06-04 18:00:00,29946.05,29772.64,29827.79,29780.56,914.52,27292056.45
2022-06-04 19:00:00,29853.2,29750.52,29780.56,29845.48,516.55,15385797.51
2022-06-04 20:00:00,29881.99,29717.52,29845.48,29725.3,297.01,8854733.88
2022-06-04 21:00:00,29740.01,29662.95,29725.3,29679.28,282.26,8383531.44
2022-06-04 22:00:00,29786.58,29668.49,29679.28,29780.18,190.26,5661315.77
2022-06-04 23:00:00,29805.02,29730.46,29780.18,29750.82,193.3,5752422.29
2022-06-05 00:00:00,29767.5,29669.9,29750.82,29715.02,231.96,6893020.46
2022-06-05 01:00:00,29804.67,29713.98,29715.02,29776.09,148.42,4418582.92
2022-06-05 02:00:00,29780.36,29713.3,29776.09,29716.7,121.34,3610356.66
2022-06-05 03:00:00,29793.76,29631.26,29716.7,29631.76,242.27,7198555.8
2022-06-05 04:00:00,29719.54,29628.52,29631.76,29674.12,244.08,7243408.27
2022-06-05 05:00:00,29675.9,29516.97,29674.12,29621.85,362.73,10733812.7
2022-06-05 06:00:00,29687.36,29584,29621.85,29627.86,221.34,6560964.23
2022-06-05 07:00:00,29715.57,29570.1,29627.86,29704.21,269.66,7990767.01
2022-06-05 08:00:00,29763.11,29659.87,29704.21,29703.72,201.51,5986002.18
2022-06-05 09:00:00,29741.59,29625.67,29703.72,29628.64,226.63,6728580.88
2022-06-05 10:00:00,29822.48,29609.87,29628.64,29792.02,672.79,20027569.95
2022-06-05 11:00:00,29952.1,29770.88,29792.02,29950.92,798.89,23856113.96
2022-06-05 12:00:00,30151.31,29743.77,29950.92,29850.73,1731.57,51942847.24
2022-06-05 13:00:00,30114.11,29827.9,29850.73,30006.03,752.26,22574877.64
2022-06-05 14:00:00,30071.18,29961.51,30006.03,29981.79,547.8,16435957.41
2022-06-05 15:00:00,30076.15,29942.28,29981.79,30039.6,332.97,9985974.12
2022-06-05 16:00:00,30106.73,29930.11,30039.6,29933.82,615.19,18483524.53
2022-06-05 17:00:00,29967.55,29807.22,29933.82,29947.05,521.95,15597038.24
2022-06-05 18:00:00,30055.7,29864.43,29947.05,30002.82,687.48,20603761.93
2022-06-05 19:00:00,30030.54,29876.55,30002.82,29897.9,530,15869110.69
2022-06-05 20:00:00,30372.93,29876.22,29897.9,30284.48,1525.71,45984788.34
2022-06-05 21:00:00,30895.59,30283.08,30284.48,30820.44,2779.31,85023525.56
2022-06-05 22:00:00,31111.89,30820.44,30820.44,30907.06,1703.91,52747467.2
2022-06-05 23:00:00,31252.21,30907.06,30907.06,31233.98,1878.84,58429008.78
2022-06-06 00:00:00,31321.54,31130.49,31233.98,31201.09,1042.13,32529497.97
2022-06-06 01:00:00,31257.56,31135.47,31201.09,31147.72,750.2,23400003.6
2022-06-06 02:00:00,31402.97,31133.88,31147.72,31259.33,971.37,30361323.34
2022-06-06 03:00:00,31361.53,31183.45,31259.33,31276.23,955.29,29859073.87
2022-06-06 04:00:00,31449.69,31266.13,31276.23,31448.98,1194.44,37475356.05
2022-06-06 05:00:00,31522.43,31362.32,31448.98,31456.16,933.22,29334808.63
2022-06-06 06:00:00,31515.72,31370.28,31456.16,31467.63,705.58,22182570.01
2022-06-06 07:00:00,31564.65,31139.97,31467.63,31377.99,1830.85,57388174.69
2022-06-06 08:00:00,31457.74,31330.87,31377.99,31386.9,1061.01,33308930.09
2022-06-06 09:00:00,31510.06,31243.64,31386.9,31418.52,1716.2,53859308.28
2022-06-06 10:00:00,31740.27,31403.87,31418.52,31484.7,2339,73904653.59
2022-06-06 11:00:00,31534.91,31141.5,31484.7,31521.27,2875.58,90133305.7
2022-06-06 12:00:00,31537.3,31201.54,31521.27,31291.13,1997.66,62603082.01
2022-06-06 13:00:00,31348.34,31036.65,31291.13,31320.88,1456.34,45443117
2022-06-06 14:00:00,31411.1,31205.03,31320.88,31330.86,1015.44,31793477.59
2022-06-06 15:00:00,31459.41,31225.03,31330.86,31450.53,1178.1,36907425.67
2022-06-06 16:00:00,31514.56,31256.87,31450.53,31438.7,999.18,31368858.51
2022-06-06 17:00:00,31581.41,31386.37,31438.7,31474.86,1886.05,59405239.16
2022-06-06 18:00:00,31517.24,31367.13,31474.86,31379.34,1103.31,34706114.57
2022-06-06 19:00:00,31402.69,31297.39,31379.34,31353.78,585.61,18354473.65
2022-06-06 20:00:00,31367.36,30123.06,31353.78,30177.59,4647.91,142275718.09
2022-06-06 21:00:00,30239.69,29367.23,30177.59,29567.85,4079.94,121712045.32
2022-06-06 22:00:00,29569.95,29210.15,29567.85,29388.55,2641.17,77530608.16
2022-06-06 23:00:00,29644.9,29330.61,29388.55,29560.87,1357.95,40093179.02
2022-06-07 00:00:00,29594.31,29447.39,29560.87,29520.37,1143.79,33758541.17
2022-06-07 01:00:00,29614.14,29406.2,29520.37,29509.91,1067.02,31474945.08
2022-06-07 02:00:00,29547.02,29438.27,29509.91,29510.33,724.61,21369780.02
2022-06-07 03:00:00,29579.52,29480.98,29510.33,29569.79,737.09,21763031.32
2022-06-07 04:00:00,29719.16,29548.07,29569.79,29637.67,853.78,25304858.61
2022-06-07 05:00:00,29644.44,29538.82,29637.67,29553.01,545.68,16142459.03
2022-06-07 06:00:00,29642.79,29522.92,29553.01,29590.66,555.77,16444380.59
2022-06-07 07:00:00,29599.66,29333.46,29590.66,29504.19,1020.39,30067763.2
2022-06-07 08:00:00,29550.82,29392.25,29504.19,29484.86,1062.78,31325190.11
2022-06-07 09:00:00,29689.62,29416.28,29484.86,29545.8,1478.1,43691553.42
2022-06-07 10:00:00,30017.62,29493.23,29545.8,29897.39,2359.2,70245823.5
2022-06-07 11:00:00,30003.41,29766.54,29897.39,29878.6,1689.3,50469951.63
2022-06-07 12:00:00,29932.94,29742.01,29878.6,29903.47,928.46,27713517.25
2022-06-07 13:00:00,29958.84,29846.29,29903.47,29929.19,901.24,26953654.59
2022-06-07 14:00:00,30246.55,29912.2,29929.19,30180.47,1206.73,36351645.84
2022-06-07 15:00:00,31389.15,30176.59,30180.47,31033.01,4176.57,128819037.55
2022-06-07 16:00:00,31551.28,31032.69,31033.01,31335.31,3555.75,111425229.31
2022-06-07 17:00:00,31517.64,31246.04,31335.31,31378.5,1331.51,41804634.85
2022-06-07 18:00:00,31462.52,30300.3,31378.5,31236.88,3952.39,122537204.85
2022-06-07 19:00:00,31361.19,30915.54,31236.88,31111.75,2290.91,71298841.15
2022-06-07 20:00:00,31305.48,31037.32,31111.75,31065.69,1092.53,34046497.3
2022-06-07 21:00:00,31195.3,30725.46,31065.69,31093.15,1792.25,55535498.83
2022-06-07 22:00:00,31212.11,30945.25,31093.15,30953.58,1101.8,34243388.79
2022-06-07 23:00:00,31005.93,29839.64,30953.58,29998.88,4070.08,123176569.85
2022-06-08 00:00:00,30375.92,29871.82,29998.88,30219.09,1577.21,47560192.95
2022-06-08 01:00:00,30625.48,30202.31,30219.09,30530.77,994.42,30231728.59
2022-06-08 02:00:00,30658.52,30351.84,30530.77,30510.59,642.01,19573275.71
2022-06-08 03:00:00,30615.18,30302.47,30510.59,30547.42,676,20572738.87
2022-06-08 04:00:00,30598.72,30421.99,30547.42,30476.39,510.57,15571579.42
2022-06-08 05:00:00,30553.53,30361.81,30476.39,30508.86,666.61,20296899.87
2022-06-08 06:00:00,30515.4,30326.92,30508.86,30372.22,528.05,16056665.46
2022-06-08 07:00:00,30483.6,30330.38,30372.22,30400.33,651.73,19825710.99
2022-06-08 08:00:00,30433,30108.01,30400.33,30124.87,1174.55,35532804.94
2022-06-08 09:00:00,30864.63,30040.93,30124.87,30751.85,2274.65,69375369.49
2022-06-08 10:00:00,30771.89,30324.32,30751.85,30402.79,1528.58,46655778.18
2022-06-08 11:00:00,30544.22,30364.39,30402.79,30457.69,1179.95,35933933.26
2022-06-08 12:00:00,30529.46,30207.52,30457.69,30309.34,1232.38,37416000.38
2022-06-08 13:00:00,30436.1,30270.15,30309.34,30365.74,865.31,26252726.83
2022-06-08 14:00:00,30401.6,29900.36,30365.74,30216.76,1851.18,55817327.36
2022-06-08 15:00:00,30288.26,30061.23,30216.76,30110.06,1127.96,34037360.61
2022-06-08 16:00:00,30291.11,30085.45,30110.06,30186.63,616.22,18598355.7
2022-06-08 17:00:00,30470.78,30180.99,30186.63,30396.37,684.71,20754190.17
2022-06-08 18:00:00,30433.33,30266.62,30396.37,30291.19,442.68,13423501.07
2022-06-08 19:00:00,30347.42,30171.56,30291.19,30189.27,460.24,13923209.18
2022-06-08 20:00:00,30249.17,30053.44,30189.27,30206.56,768.9,23167777.51
2022-06-08 21:00:00,30304.45,30072.96,30206.56,30074.37,478.04,14446249.68
2022-06-08 22:00:00,30190.01,30059.71,30074.37,30184.4,380.96,11478442.62
2022-06-08 23:00:00,30283.15,30161.05,30184.4,30276.28,325.74,9843168.16
2022-06-09 00:00:00,30284.66,30220.01,30276.28,30253.39,221.29,6693392.36
2022-06-09 01:00:00,30433.54,30234.77,30253.39,30304.83,446.88,13560231.2
2022-06-09 02:00:00,30336.27,30268.24,30304.83,30319.65,263.42,7982397.42
2022-06-09 03:00:00,30470.85,30303.49,30319.65,30469.85,378.56,11501476.72
2022-06-09 04:00:00,30544.82,30344.31,30469.85,30495.26,642.07,19553886.31
2022-06-09 05:00:00,30677.87,30463.65,30495.26,30531.63,616.61,18841133.75
2022-06-09 06:00:00,30582.9,30370.82,30531.63,30408.87,548.49,16729877.37
2022-06-09 07:00:00,30429.09,30253.62,30408.87,30280.72,907.39,27556884.49
2022-06-09 08:00:00,30350.42,30018.39,30280.72,30089.63,1965.34,59216979.77
2022-06-09 09:00:00,30242.02,29924.47,30089.63,30140.91,1873.04,56375365.1
2022-06-09 10:00:00,30265.62,30048.71,30140.91,30100.03,1491.74,44995322.01
2022-06-09 11:00:00,30365.55,30011.03,30100.03,30286.74,1180.76,35628277.3
2022-06-09 12:00:00,30356.79,30162.1,30286.74,30338.29,1065.15,32232050.22
2022-06-09 13:00:00,30431.31,30188.85,30338.29,30303.89,1262.46,38250489.85
2022-06-09 14:00:00,30331.19,30118.07,30303.89,30122.96,986.33,29794585.65
2022-06-09 15:00:00,30149.87,29961.55,30122.96,29983.96,1191.13,35825788.81
2022-06-09 16:00:00,30171.07,29939.03,29983.96,30162.3,1391.43,41786988.17
2022-06-09 17:00:00,30233.3,30114.11,30162.3,30119.52,674.33,20349255.69
2022-06-09 18:00:00,30136.61,29991.16,30119.52,30037.85,700.77,21060182.95
2022-06-09 19:00:00,30103.19,29963.44,30037.85,30082.94,794.75,23865647.75
2022-06-09 20:00:00,30118.62,29569.98,30082.94,29746.34,2494.05,74276152.09
2022-06-09 21:00:00,30016.06,29726.56,29746.34,29870.68,680.79,20339557.72
2022-06-09 22:00:00,30011.45,29856.53,29870.68,30003.23,432.22,12954826.74
2022-06-09 23:00:00,30336.9,30003.23,30003.23,30097.43,1503.01,45381380.07
2022-06-10 00:00:00,30132.29,30032.78,30097.43,30072.49,428.6,12887091.49
2022-06-10 01:00:00,30167.7,30065.9,30072.49,30085.92,423.03,12744007.07
2022-06-10 02:00:00,30210.96,30051.18,30085.92,30075.03,774.88,23329562.81
2022-06-10 03:00:00,30114.1,30041.64,30075.03,30042.7,591.6,17794190.2
2022-06-10 04:00:00,30094.95,29968.71,30042.7,30000.98,819.66,24610870.24
2022-06-10 05:00:00,30042.54,29850.02,30000.98,29873.44,814.25,24387103.72
2022-06-10 06:00:00,29986.96,29848.99,29873.44,29974.37,596.98,17863428.21
2022-06-10 07:00:00,30055.43,29947.71,29974.37,29995.81,508.84,15259926.83
2022-06-10 08:00:00,30159.84,29494.5,29995.81,29616.51,4196.93,124810274.15
2022-06-10 09:00:00,29692.01,29251.94,29616.51,29370.53,3797.66,111811379.52
2022-06-10 10:00:00,29658.22,29212.1,29370.53,29540.2,2547.35,74946091.54
2022-06-10 11:00:00,29600.68,29340.38,29540.2,29432.02,2233.24,65730171.28
2022-06-10 12:00:00,29451.86,28839.92,29432.02,29018.77,4963.84,144301594.03
2022-06-10 13:00:00,29173.15,28900.42,29018.77,29082.21,3098.03,89981221.3
2022-06-10 14:00:00,29108.7,28948.54,29082.21,29026.97,2102.71,61038264.26
2022-06-10 15:00:00,29125.16,28919.78,29026.97,28945.83,2437.02,70657386.27
2022-06-10 16:00:00,29226.06,28939.94,28945.83,29180.74,1047.22,30510178.82
2022-06-10 17:00:00,29356,29132.86,29180.74,29177.76,635.94,18572205.79
2022-06-10 18:00:00,29273.31,29082.96,29177.76,29155.54,733.49,21398745.9
2022-06-10 19:00:00,29187.96,29016.14,29155.54,29067.38,600.26,17464340.28
2022-06-10 20:00:00,29226.17,29025.08,29067.38,29215.72,483.39,14095755.14
2022-06-10 21:00:00,29236.98,29165.63,29215.72,29181.65,393.85,11497142.28
2022-06-10 22:00:00,29276.83,29164.51,29181.65,29248.42,320.01,9344274.22
2022-06-10 23:00:00,29290.41,29216.1,29248.42,29255.21,270.41,7908900.92
2022-06-11 00:00:00,29363.25,29238,29255.21,29361.2,366.63,10739783.89
2022-06-11 01:00:00,29414.37,29237.34,29361.2,29265.62,397.58,11658390.01
2022-06-11 02:00:00,29294.1,29250.17,29265.62,29289.28,197.47,5780062.52
2022-06-11 03:00:00,29335.87,29274.27,29289.28,29304.76,188.55,5525578.98
2022-06-11 04:00:00,30298.76,28922.27,29304.26,28930.62,80010.58,2314755777.22
2022-06-11 05:00:00,29152.79,28744.31,28989.94,29048.88,2516.2,72726292.13
2022-06-11 06:00:00,29096.16,28832.35,29048.88,28883.9,680.69,19701794.76
2022-06-11 07:00:00,28932.34,28594.08,28883.9,28697.99,1872.31,53786351.7
2022-06-11 08:00:00,28813.69,28449.53,28697.99,28449.54,1675.04,47961952.44
2022-06-11 09:00:00,28824.08,28323.56,28449.54,28746.91,2209.83,63136538.95
2022-06-11 10:00:00,28748.66,28363.03,28746.91,28391.5,1492.82,42603806.62
2022-06-11 11:00:00,28571.96,28229.35,28391.5,28375.25,2451.87,69550218.86
2022-06-11 12:00:00,28479.28,28105.18,28375.25,28417.66,2032.04,57494604.43
2022-06-11 13:00:00,28559.37,28375.02,28417.66,28483.35,1011.03,28796010.21
2022-06-11 14:00:00,28761.12,28435.8,28483.35,28592.13,1143.09,32647929.95
2022-06-11 15:00:00,28733.34,28573.34,28592.13,28576.31,679.61,19473976.61
2022-06-11 16:00:00,28592.29,28360.35,28576.31,28385.69,848.94,24190440.36
2022-06-11 17:00:00,28589.28,28369.2,28385.69,28539.72,496.13,14143705.03
2022-06-11 18:00:00,28655.98,28518.25,28539.72,28615.69,440.79,12603134.38
2022-06-11 19:00:00,28621.46,28220.46,28615.69,28389.49,1165.69,33086255.89
2022-06-11 20:00:00,28519.32,28355.69,28389.49,28490.17,515.12,14659082.43
2022-06-11 21:00:00,28499.42,28148.21,28490.17,28214.4,1190.04,33680337.81
2022-06-11 22:00:00,28316.06,27308.21,28214.4,27410.87,6240.67,173210902.45
2022-06-11 23:00:00,27732.32,27269.51,27410.87,27543.98,2013.76,55370595.47
2022-06-12 00:00:00,27626.2,27408.47,27543.98,27414.82,1204.59,33129259.02
2022-06-12 01:00:00,27443.37,27182.72,27414.82,27264.44,1731,47279344.42
2022-06-12 02:00:00,27524.55,27244.86,27264.44,27464.69,1310.59,35933206.19
2022-06-12 03:00:00,27642.12,27371.77,27464.69,27621.83,864.62,23741451.67
2022-06-12 04:00:00,27686.25,27512.84,27621.83,27541.09,801.57,22107817.74
2022-06-12 05:00:00,27578.57,27436.49,27541.09,27447.43,681.76,18755203.43
2022-06-12 06:00:00,27548.58,27343.61,27447.43,27419.47,1027.32,28189737.86
2022-06-12 07:00:00,27496.94,27328.48,27419.47,27432.81,909.95,24935211.74
2022-06-12 08:00:00,27561.15,27408.08,27432.81,27414.1,600.77,16508267.37
2022-06-12 09:00:00,27448.79,27216.82,27414.1,27287.28,964.58,26365516.29
2022-06-12 10:00:00,27934.6,26901.62,27287.28,27785.08,4459.16,122128857.44
2022-06-12 11:00:00,28302.81,27763.29,27785.08,28068.6,2270.94,63727861.5
2022-06-12 12:00:00,28147.92,27798.25,28068.6,27908.56,929.74,26017082.08
2022-06-12 13:00:00,28208.19,27901.55,27908.56,28109.44,829.16,23281713.27
2022-06-12 14:00:00,28121.11,27867.41,28109.44,27888.36,782.71,21890104.23
2022-06-12 15:00:00,27917.41,27400.55,27888.36,27412.6,1626.68,44869128.4
2022-06-12 16:00:00,27518.41,27348.35,27412.6,27357.23,997.55,27348317.63
2022-06-12 17:00:00,27505.69,27327.12,27357.23,27353.73,671.72,18413317.38
2022-06-12 18:00:00,27427.63,26921.94,27353.73,26984.69,2329.67,63213853.56
2022-06-12 19:00:00,27156.11,26570.67,26984.69,26587.35,3568.72,95708549.05
2022-06-12 20:00:00,26871.6,26294.84,26587.35,26299.42,6801.43,180686794.2
2022-06-12 21:00:00,26461.2,25617.31,26299.42,25752.37,8323.4,216985519
2022-06-12 22:00:00,25851.25,25328.19,25752.37,25335.76,5495.39,140565083.66
2022-06-12 23:00:00,25663.34,24948.7,25335.76,25498.1,8197.59,206916885.78
2022-06-13 00:00:00,26230.97,25379.3,25498.1,25394.53,4687.3,120827511.73
2022-06-13 01:00:00,25827.43,25188.93,25394.53,25216.96,3071.35,78249105.68
2022-06-13 02:00:00,25577.42,25050.96,25216.96,25292.72,3223.09,81496039.1
2022-06-13 03:00:00,25433.04,24597.45,25292.72,24775.2,4981.01,124383868.09
2022-06-13 04:00:00,24876.46,24127.45,24775.2,24150.25,9331.58,229236443.8
2022-06-13 05:00:00,24502.83,23767.04,24150.25,24006.38,11883.16,285965175.48
2022-06-13 06:00:00,24274.94,23816.91,24006.38,23951.08,5784.46,138984730.12
2022-06-13 07:00:00,24051.35,23461.09,23951.08,23690.28,8571.07,203061625.83
2022-06-13 08:00:00,24316.63,23609.7,23690.28,23640.41,8625.41,206932399.49
2022-06-13 09:00:00,23859.78,23351.79,23640.41,23617.43,14770.37,348016116.22
2022-06-13 10:00:00,23694.68,22666.99,23617.43,22802.31,17374.73,402800154.57
2022-06-13 11:00:00,23452.96,22635.36,22802.31,23255.99,10544.91,242696532.22
2022-06-13 12:00:00,24188.19,23123.57,23255.99,23711.67,8335.97,198230985.8
2022-06-13 13:00:00,23743.19,23097.71,23711.67,23524.81,4233.3,99101274.22
2022-06-13 14:00:00,23788.66,23345.04,23524.81,23359.96,3570.41,84159494.35
2022-06-13 15:00:00,23386.33,23092.61,23359.96,23159.89,3973.25,92280701.31
2022-06-13 16:00:00,23753.73,23159.85,23159.89,23220.82,3046.15,71382580.06
2022-06-13 17:00:00,23356.61,22858.38,23220.82,23042.89,3035.21,70102460.89
2022-06-13 18:00:00,23106.63,22553.88,23042.89,22573.52,3318.63,75765185.2
2022-06-13 19:00:00,22623.31,21976.15,22573.52,22471.59,8562.19,190584346.54
2022-06-13 20:00:00,22769.9,21777.11,22471.59,21777.95,5383.87,120046592.14
2022-06-13 21:00:00,21855.68,20853.19,21777.95,20871.4,11391.16,242590827.4
2022-06-13 22:00:00,21709.84,20837.64,20871.4,21497.45,7727.6,164507281.59
2022-06-13 23:00:00,22237.41,21318.45,21497.45,22094.36,4754.83,103968814.29
2022-06-14 00:00:00,22415.18,21752.45,22094.36,21952.19,3886.72,85590480.18
2022-06-14 01:00:00,23214.28,21903.89,21952.19,22745.31,6322.12,143838075.38
2022-06-14 02:00:00,22880.82,22306.84,22745.31,22606.7,3199.32,72111496.28
2022-06-14 03:00:00,23012.65,22165.41,22606.7,22865.01,3804.39,86031553.89
2022-06-14 04:00:00,22954.28,22564.06,22865.01,22586.51,1823.16,41487126.35
2022-06-14 05:00:00,22665.04,22272.21,22586.51,22272.4,2497.6,56098497.72
2022-06-14 06:00:00,22606.5,22230.39,22272.4,22350.01,2533.55,56756772.89
2022-06-14 07:00:00,22394.87,21709.25,22350.01,21969.72,3524.31,77583006.79
2022-06-14 08:00:00,22419.86,21797.31,21969.72,22127.27,2950.35,65155892.06
2022-06-14 09:00:00,22563.29,21967.65,22127.27,22390.21,3897.02,86812541.37
2022-06-14 10:00:00,22516.53,22009.13,22390.21,22489.71,3801.97,84635640.99
2022-06-14 11:00:00,22769.3,22259.31,22489.71,22673.21,4155.71,93744340.65
2022-06-14 12:00:00,22740.94,22408.56,22673.21,22479.84,2503.4,56502005.95
2022-06-14 13:00:00,22716.21,22316.24,22479.84,22342.13,2422.58,54494380.88
2022-06-14 14:00:00,22569.47,22218.71,22342.13,22279.81,2042.05,45729104.89
2022-06-14 15:00:00,22307.09,22107.41,22279.81,22176.89,2584.56,57371241.23
2022-06-14 16:00:00,22222.42,21821.5,22176.89,21967.59,4103.89,90251246.69
2022-06-14 17:00:00,22071.9,21351.17,21967.59,21462.72,3254.33,70537768.19
2022-06-14 18:00:00,21629.22,21457.72,21462.72,21577.44,1663.21,35848462.13
2022-06-14 19:00:00,22269.69,21563.31,21577.44,22118.37,3281.91,72215521.5
2022-06-14 20:00:00,22127.98,21729.79,22118.37,21797.03,2024.94,44471348.17
2022-06-14 21:00:00,22270.75,21767.01,21797.03,22140.4,1900.5,41898178.59
2022-06-14 22:00:00,22153.16,21840.26,22140.4,21960.36,1450.03,31836642.52
2022-06-14 23:00:00,22020.28,21394.99,21960.36,21421.61,2999.05,64946878.25
2022-06-15 00:00:00,21456.24,20912.77,21421.61,21128.73,6045.08,127619515.59
2022-06-15 01:00:00,21312.54,20756.58,21128.73,21194.42,5023.48,105798423.85
2022-06-15 02:00:00,21378.68,20943.89,21194.42,21328.85,3500.15,74120929.16
2022-06-15 03:00:00,21412.71,20641.28,21328.85,20695.42,3556.38,74683293.26
2022-06-15 04:00:00,20723.71,20163.56,20695.42,20219.99,6788.82,138505383.3
2022-06-15 05:00:00,20392.27,20083.9,20219.99,20195.84,4703.7,94919834.76
2022-06-15 06:00:00,20677.68,20157.38,20195.84,20544.32,5584.68,114365826.98
2022-06-15 07:00:00,21257.6,20381.31,20544.32,21149.22,6423.12,134016737.16
2022-06-15 08:00:00,21518.03,21027.8,21149.22,21181.25,3702.14,78667999.38
2022-06-15 09:00:00,21758.49,21132.35,21181.25,21524.45,4639.6,99644234.57
2022-06-15 10:00:00,21738.21,21075.34,21524.45,21187.64,5274.6,112789212.96
2022-06-15 11:00:00,21476.17,21114.32,21187.64,21392.04,3066.84,65260646.96
2022-06-15 12:00:00,21509,20613.2,21392.04,20704.35,5405.34,113626327.98
2022-06-15 13:00:00,21377.15,20484.56,20704.35,21042.38,6049.35,125929855.43
2022-06-15 14:00:00,21867.48,20265.25,21042.38,21611.32,20393.19,430780362.26
2022-06-15 15:00:00,22154.08,21483.54,21611.32,21638.61,7050.96,153633403.22
2022-06-15 16:00:00,21892.45,21424.21,21638.61,21649.08,4453.85,96440569.64
2022-06-15 17:00:00,22383.83,21621.36,21649.08,22184.44,2678.23,59009911.33
2022-06-15 18:00:00,22743.84,22184.23,22184.44,22476.03,4095.96,92189451.42
2022-06-15 19:00:00,22661.06,22409.78,22476.03,22566.73,1819.58,40981913.6
2022-06-15 20:00:00,22782.5,22473.38,22566.73,22662.18,2050.14,46380525.73
2022-06-15 21:00:00,22961.17,22335.85,22662.18,22357.61,2305.26,52234231.97
2022-06-15 22:00:00,22517.9,22310.64,22357.61,22431.31,1338.15,30010127.73
2022-06-15 23:00:00,22499.05,22152.7,22431.31,22191.74,1396.83,31149404.54
2022-06-16 00:00:00,22336.82,22031.23,22191.74,22073.19,1175.87,26093684.65
2022-06-16 01:00:00,22169.28,21895.07,22073.19,21923.02,1190.88,26240810.03
2022-06-16 02:00:00,21976.09,21700.36,21923.02,21785.18,1273.92,27824021.06
2022-06-16 03:00:00,21920.02,21628.15,21785.18,21756.37,2786.05,60621657.64
2022-06-16 04:00:00,21872.65,21597.08,21756.37,21764.86,1401.25,30468082.22
2022-06-16 05:00:00,21767.16,21109.38,21764.86,21256.92,3367.98,71849383.8
2022-06-16 06:00:00,21334.46,20849.69,21256.92,21233.43,2649.02,55814639.2
2022-06-16 07:00:00,21267.44,20872.46,21233.43,21029.71,2428.84,51293839.01
2022-06-16 08:00:00,21473.34,20909.67,21029.71,21129.74,3102.3,65688571.73
2022-06-16 09:00:00,21328.1,20900.5,21129.74,21008.68,3148.75,66466995.25
2022-06-16 10:00:00,21104.52,20744.75,21008.68,20905.65,3875.39,81066368.62
2022-06-16 11:00:00,21245.54,20899.01,20905.65,21040.1,3361.74,70867233.7
2022-06-16 12:00:00,21214.95,20787.44,21040.1,21131.13,4364.7,91765032.99
2022-06-16 13:00:00,21420.14,21032.78,21131.13,21049.98,3815.18,80955339.39
2022-06-16 14:00:00,21090.2,20895.74,21049.98,21007.29,2161.33,45358085.06
2022-06-16 15:00:00,21096.75,20829.53,21007.29,20842.64,2086.96,43721779.83
2022-06-16 16:00:00,21012.05,20476.45,20842.64,20665.96,3862.59,80013619.19
2022-06-16 17:00:00,20898.66,20603.99,20665.96,20641.77,3007.56,62470323.18
2022-06-16 18:00:00,20665.79,20318.34,20641.77,20354.05,3442.59,70667308.17
2022-06-16 19:00:00,20450.11,20209.17,20354.05,20372.85,2849.99,57855749.81
2022-06-16 20:00:00,20598.06,20221.24,20372.85,20338.41,3416.53,69789306.17
2022-06-16 21:00:00,20896.42,20327.03,20338.41,20854.06,3278.58,67444749.96
2022-06-16 22:00:00,21016.18,20522.1,20854.06,20569.55,1860.94,38649135.28
2022-06-16 23:00:00,20653.03,20327.13,20569.55,20357.29,1422.93,29188836.69
2022-06-17 00:00:00,20610.81,20307.83,20357.29,20515.31,1017.52,20834752.66
2022-06-17 01:00:00,20949.43,20506.03,20515.31,20781.93,1378.76,28608780.46
2022-06-17 02:00:00,20960.56,20587.38,20781.93,20879.01,1507.63,31326167.53
2022-06-17 03:00:00,21243.32,20808.1,20879.01,21064.73,2028.76,42677886.26
2022-06-17 04:00:00,21330.5,20997.99,21064.73,21043.48,1200.43,25386638.66
2022-06-17 05:00:00,21108.18,20859.04,21043.48,20952.58,1289.27,27067579.28
2022-06-17 06:00:00,21125.51,20824.21,20952.58,21090.43,1102.65,23104916.45
2022-06-17 07:00:00,21194.34,20935.93,21090.43,20956.22,1131.47,23869406.68
2022-06-17 08:00:00,21020.97,20574.08,20956.22,20621.13,2167.28,45077710.1
2022-06-17 09:00:00,20879.23,20546.91,20621.13,20775.44,5830.71,120758858.86
2022-06-17 10:00:00,20780.14,20367.98,20775.44,20529.39,5425.28,111336947.35
2022-06-17 11:00:00,20704.42,20497.25,20529.39,20636.42,5309.5,109273435.77
2022-06-17 12:00:00,20750.63,20503.33,20636.42,20543.12,4877.91,100655913.17
2022-06-17 13:00:00,20670.33,20488.06,20543.12,20546.88,4249.37,87351435.96
2022-06-17 14:00:00,20613.48,20442.44,20546.88,20477.95,3878.37,79606656.19
2022-06-17 15:00:00,20504.81,20409.95,20477.95,20490.43,2644.25,54113657.21
2022-06-17 16:00:00,20679.19,20483.06,20490.43,20617,3276.8,67465397.62
2022-06-17 17:00:00,20646.88,20483.7,20617,20522.51,1650.89,33918772.63
2022-06-17 18:00:00,20561.99,20340.74,20522.51,20416.59,2340.97,47872320.74
2022-06-17 19:00:00,20505.84,20392.7,20416.59,20432.26,1323.74,27077444.07
2022-06-17 20:00:00,20722.69,20408.91,20432.26,20524.06,2874.19,59160301.92
2022-06-17 21:00:00,20550.81,20336.9,20524.06,20358.05,1628.62,33293962.54
2022-06-17 22:00:00,20470.57,20284.56,20358.05,20431.81,1711.75,34895975.61
2022-06-17 23:00:00,20444.94,20343.48,20431.81,20417.61,1129.4,23031991.29
2022-06-18 00:00:00,20450.42,20358.07,20417.61,20448.24,969.48,19794343.98
